room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
ROOM_019043,IVU_000054,Executive Suite,2802000,65 m²,Ổ cắm điện gần giường,2,Hướng Nature view,Hướng City view; 40 m²; Hướng City view; 40 m²; Hướng Lake (partial view) view; 55 m²; Hướng Nature view; 65 m²; Hướng River view; 80 m²; Hướng Nature view; 65 m²; Phòng không hút thuốc; Tay nắm đòn bẩy trên cửa; Ổ điện hạ thấp; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; tầng cao; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Dịch vụ giặt là miễn phí; Tiện nghi là/ủi; Bộ kim chỉ; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Cửa an toàn cho em bé; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_019044,IVU_000054,Phòng Gia Đình,3327000,80 m²,Ổ cắm điện gần giường,2,Hướng River view,Hướng City view; 40 m²; Hướng City view; 40 m²; Hướng Lake (partial view) view; 55 m²; Hướng Nature view; 65 m²; Hướng River view; 80 m²; Hướng River view; 80 m²; Tay nắm đòn bẩy trên cửa; Ổ điện hạ thấp; Khả năng tiếp cận cho người khó đi lại; Thanh vịn chống trượt; Ấm nước điện; Phòng tắm dành cho người khuyết tật; Nhà vệ sinh phụ; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; tầng cao; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bộ kim chỉ; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Tủ có khoá; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói; Cho phép hút thuốc
ROOM_021040,IVU_000056,Phòng Tiêu Chuẩn,525000,26 m²,Giường cũi của em bé (theo yêu cầu),2,Hướng Outdoor view,Hướng Outdoor view; 26 m²; Hướng City view; 28 m²; Hướng City view; 35 m²; Hướng City view; 38 m²; Hướng City view; 42 m²; Hướng Outdoor view; 26 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Lò sưởi; Giường gấp; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Giường cũi của em bé (theo yêu cầu); Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021041,IVU_000056,Phòng Superior,648000,28 m²,Vải trải giường,2,Hướng City view,Hướng Outdoor view; 26 m²; Hướng City view; 28 m²; Hướng City view; 35 m²; Hướng City view; 38 m²; Hướng City view; 42 m²; Hướng City view; 28 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021042,IVU_000056,Phòng Loại Sang,774250,35 m²,Giường cũi của em bé (theo yêu cầu),2,Hướng City view,Hướng Outdoor view; 26 m²; Hướng City view; 28 m²; Hướng City view; 35 m²; Hướng City view; 38 m²; Hướng City view; 42 m²; Hướng City view; 35 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Lò sưởi; Giường gấp; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Giường cũi của em bé (theo yêu cầu); Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021043,IVU_000056,Suite,900500,38 m²,Vải trải giường,2,Hướng City view,Hướng Outdoor view; 26 m²; Hướng City view; 28 m²; Hướng City view; 35 m²; Hướng City view; 38 m²; Hướng City view; 42 m²; Hướng City view; 38 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Lò sưởi; tầng cao; tầng thấp; Cửa sổ có thể mở ra; Khu vực tiếp khách; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021044,IVU_000056,Suite Executive,991500,42 m²,Vải trải giường,2,Hướng City view,Hướng Outdoor view; 26 m²; Hướng City view; 28 m²; Hướng City view; 35 m²; Hướng City view; 38 m²; Hướng City view; 42 m²; Hướng City view; 42 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Lò sưởi; tầng cao; tầng thấp; Cửa sổ có thể mở ra; Khu vực tiếp khách; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021045,IVU_000058,Căn hộ Studio 1 phòng ngủ,665000,32 m²,Giường cực dài,2,Hướng City view,Hướng City view; 32 m²; Hướng City view; 32 m²; Hướng Outdoor view; 40 m²; Hướng City view; 32 m²; Phòng không hút thuốc; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; Phòng xông khô; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Giường cực dài; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Dịch vụ giặt là miễn phí; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021046,IVU_000058,Căn hộ có ban công,770500,32 m²,Giường cực dài,2,Hướng City view,Hướng City view; 32 m²; Hướng City view; 32 m²; Hướng Outdoor view; 40 m²; Hướng City view; 32 m²; Phòng không hút thuốc; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; Phòng xông khô; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Giường cực dài; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_021047,IVU_000058,Suite Gác Lửng Ba Người,836500,40 m²,Giường cực dài,2,Hướng Outdoor view,Hướng City view; 32 m²; Hướng City view; 32 m²; Hướng Outdoor view; 40 m²; Hướng Outdoor view; 40 m²; Phòng không hút thuốc; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Phòng xông khô; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Bếp nhỏ; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_024048,IVU_000064,Phòng Với Sân Hiên Nhìn Ra Vườn,344000,24 m²,,2,Hướng Nature view,24 m²; Phòng không hút thuốc; Hướng Nature view; 24 m²; Hướng Nature view; 30 m²; 24 m²; Phòng không hút thuốc; Truy cập Internet - không dây; Wi-Fi [miễn phí]; Điều hòa
ROOM_024049,IVU_000064,Giường Đôi - Phòng Có Giường Lớn Cho 2 Người,344000,24 m²,,2,Hướng Nature view,24 m²; Phòng không hút thuốc; Hướng Nature view; 24 m²; Hướng Nature view; 30 m²; Hướng Nature view; 24 m²; Phòng không hút thuốc; Gương; Vòi sen; Truy cập Internet - không dây; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Ít gây dị ứng; Cách âm; Bàn ăn; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Giá treo quần áo
ROOM_024050,IVU_000064,Phòng Đôi,441000,30 m²,Giường cực dài,2,Hướng Nature view,24 m²; Phòng không hút thuốc; Hướng Nature view; 24 m²; Hướng Nature view; 30 m²; Hướng Nature view; 30 m²; Phòng không hút thuốc; Vòi sen; Truy cập Internet - không dây; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Bàn làm việc; Giường cực dài; tầng cao; Thùng rác; Cửa sổ; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khói
ROOM_024051,IVU_000065,Phòng Đơn,355000,25 m²,Ổ cắm điện gần giường,2,Hướng City view,25 m²; Phòng không hút thuốc; Hướng City view; 30 m²; 30 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; Gương; phòng tắm riêng; Vòi sen; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Tủ lạnh nhỏ trong phòng; Bàn làm việc; tầng thấp; Thùng rác; Cửa sổ; Giá treo quần áo; Cửa an toàn cho em bé; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói
ROOM_024052,IVU_000065,Deluxe hướng thành phố,401000,30 m²,Ổ cắm điện gần giường,2,Hướng City view,25 m²; Phòng không hút thuốc; Hướng City view; 30 m²; 30 m²; Phòng không hút thuốc; Hướng City view; 30 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm đứng; Điều hòa; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Tủ lạnh; tầng cao; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Cửa an toàn cho em bé; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói
ROOM_024053,IVU_000065,Deluxe gia đình,531000,30 m²,Ổ cắm điện gần giường,2,Hướng City view,25 m²; Phòng không hút thuốc; Hướng City view; 30 m²; 30 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; Vòi sen; Phòng tắm đứng; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Cửa an toàn cho em bé; Điều hòa cá nhân; Đầu báo khói
ROOM_026054,IVU_000071,Phòng Đôi,256000,15 m²,Vải trải giường,2,,15 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 23 m²; Phòng không hút thuốc; 15 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Dép đi trong nhà; Nước đóng chai miễn phí; Bàn làm việc; Thùng rác; Cửa sổ; Không hút thuốc
ROOM_026055,IVU_000071,Phòng Ba Người,368000,20 m²,Vải trải giường,2,,15 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 23 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Dép đi trong nhà; Nước đóng chai miễn phí; Bàn làm việc; Thùng rác; Cửa sổ; Không hút thuốc
ROOM_026056,IVU_000071,Phòng 4 người,420500,23 m²,Vải trải giường,2,,15 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 23 m²; Phòng không hút thuốc; 23 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Dép đi trong nhà; Nước đóng chai miễn phí; Bàn làm việc; Thùng rác; Cửa sổ; Không hút thuốc
ROOM_026057,IVU_000073,Phòng Standard giường đôi,344000,18 m²,Ổ cắm điện gần giường,2,,18 m²; Phòng không hút thuốc; 24 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 18 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Ấm nước; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_026058,IVU_000073,Phòng Cao Cấp Cho Hai Người,663500,24 m²,Ổ cắm điện gần giường,2,,18 m²; Phòng không hút thuốc; 24 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 24 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Ấm nước; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Điều hòa cá nhân; Không hút thuốc
ROOM_026059,IVU_000073,Phòng Loại Sang Giường Đôi,939500,30 m²,Ổ cắm điện gần giường,2,,18 m²; Phòng không hút thuốc; 24 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Ấm nước; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Không hút thuốc
ROOM_027057,IVU_000074,Phòng Stand giường Queen,488500,20 m²,Ổ cắm điện gần giường,2,,20 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Ít gây dị ứng; Ổ cắm điện gần giường; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Giá treo quần áo; Điều hòa cá nhân; Tủ có khoá; Tính năng an toàn/bảo mật
ROOM_027058,IVU_000074,Phòng Loại Sang Giường Đôi,914500,30 m²,Ổ cắm điện gần giường,2,,20 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Ít gây dị ứng; Ổ cắm điện gần giường; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Giá treo quần áo; Điều hòa cá nhân; Tủ có khoá; Tính năng an toàn/bảo mật
ROOM_027059,IVU_000074,Phòng Deluxe giường Queen,983500,25 m²,Ổ cắm điện gần giường,2,,20 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Ít gây dị ứng; Ổ cắm điện gần giường; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Giá treo quần áo; Điều hòa cá nhân; Tủ có khoá; Tính năng an toàn/bảo mật
ROOM_027060,IVU_000074,Phòng Loại Sang Giường Lớn,1111000,35 m²,Ổ cắm điện gần giường,2,,20 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; 35 m²; Phòng không hút thuốc; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Ít gây dị ứng; Ổ cắm điện gần giường; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Giá treo quần áo; Điều hòa cá nhân; Tủ có khoá; Tính năng an toàn/bảo mật
