hotel_id,city,hotel_name,hotel_link
IVU_000238,ho-chi-minh,Khách sạn Adventure,https://www.ivivu.com/khach-san-ho-chi-minh/adventure-hotel
IVU_000239,ho-chi-minh,The Noble Swan Central Dong Du Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/the-noble-swan-central-dong-du-hotel
IVU_000240,ho-chi-minh,Vilion Boutique Hotel Ben Thanh,https://www.ivivu.com/khach-san-ho-chi-minh/vilion-boutique-hotel-ben-thanh
IVU_000241,ho-chi-minh,Vy Da Hostel,https://www.ivivu.com/khach-san-ho-chi-minh/vyda-backpacker-hostel
IVU_000242,ho-chi-minh,Khách sạn A&A Toronto Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a-a-toronto-sai-gon
IVU_000243,ho-chi-minh,Cô Châu Homestay,https://www.ivivu.com/khach-san-ho-chi-minh/co-chau-homestay
IVU_000244,ho-chi-minh,Brand New Cozy Home at the heart of Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/brand-new-cozy-home-at-the-heart-of-saigon
IVU_000245,ho-chi-minh,HANZ YAYA Hotel Bui Vien,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-the-golden-star-hotel
IVU_000246,ho-chi-minh,HANZ Khách sạn Cosmo Central,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-the-cosmo-central-hotel
IVU_000247,ho-chi-minh,Loove Hotel - Khách Sạn Tình Yêu,https://www.ivivu.com/khach-san-ho-chi-minh/loove-hotel-khach-sa%CC%A3n-tinh-yeu
IVU_000248,ho-chi-minh,CeLaVie Serviced Apartment - The Vinhomes and Landmark,https://www.ivivu.com/khach-san-ho-chi-minh/celavie-serviced-apartment-the-vinhomes-and-landmark
IVU_000249,ho-chi-minh,LuxHomes Saigon - Vinhomes Central Park,https://www.ivivu.com/khach-san-ho-chi-minh/luxhomes-saigon-vinhomes-central-park
IVU_000250,ho-chi-minh,Homestay 26 NVL,https://www.ivivu.com/khach-san-ho-chi-minh/homestay-26-nvl
IVU_000251,ho-chi-minh,Oakwood Hotel & Apartments Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/oakwood-hotel-apartments-saigon
IVU_000252,ho-chi-minh,Celavie Services Apartments Vinhomes & Landmark 81,https://www.ivivu.com/khach-san-ho-chi-minh/celavie-services-apartments-vinhomes-landmark-81
IVU_000253,ho-chi-minh,Landmark Apartment City & Lake View - Cirilla Home,https://www.ivivu.com/khach-san-ho-chi-minh/landmark-apartment-city-lake-view-cirilla-home
IVU_000254,ho-chi-minh,★★★VINHOMES CENTRAL PARK★INTECONTINENTAL IN HCMC★,https://www.ivivu.com/khach-san-ho-chi-minh/vinhomes-central-park-intecontinental-in-hcmc
IVU_000255,ho-chi-minh,"Moxy HCMC Aparts - Vinhomes Central Park, Ice Rink",https://www.ivivu.com/khach-san-ho-chi-minh/moxy-hcmc-aparts-vinhomes-central-park-ice-rink
IVU_000256,ho-chi-minh,"Central Apartments - Vinhomes Central Park, Landmark 81 Area & Ice Skating Rink",https://www.ivivu.com/khach-san-ho-chi-minh/central-apartments-vinhomes-central-park-landmark-81-area-ice-skating-rink
