room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
IVU_ROOM_000823,IVU_HOTEL_001123,Phòng Đôi Tiêu Chuẩn,558500,20 m²,Ổ cắm điện gần giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000824,IVU_HOTEL_001123,Phòng Loại Sang Giường Đôi,660500,25 m²,Ổ cắm điện gần giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 30 m²; Hướng City view; 25 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000825,IVU_HOTEL_001123,Phòng Cao Cấp Cho Hai Người,660500,20 m²,Ổ cắm điện gần giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000826,IVU_HOTEL_001123,Phòng 4 người,745500,30 m²,Ổ cắm điện gần giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000827,IVU_HOTEL_001126,Phòng Tiêu chuẩn A Giường đôi,1090000,18 m²,Vải trải giường,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 18 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Cách âm; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc
IVU_ROOM_000828,IVU_HOTEL_001126,Phòng Cao Cấp Cho Hai Người,1407000,25 m²,Ổ cắm điện gần giường,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; Hướng City view; 25 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000829,IVU_HOTEL_001126,Phòng cho 4 người,1491500,20 m²,Ổ cắm điện gần giường,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000830,IVU_HOTEL_001126,Phòng Loại Sang Giường Đôi,1695500,25 m²,Ổ cắm điện gần giường,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 25 m²; 20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; Hướng City view; 25 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Phòng tắm có băng ghế tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Giá treo quần áo; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000831,IVU_HOTEL_001127,Phòng Junior Tiêu Chuẩn,394500,20 m²,Vải trải giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng Street view; 30 m²; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; tầng thấp; Khu vực tiếp khách; tầng thượng; Sàn gỗ/gỗ miếng; Máy sấy quần áo; Giá treo quần áo; Máy giặt; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000832,IVU_HOTEL_001127,Phòng Gia Đình,557500,30 m²,Vải trải giường,2.0,Hướng Street view,20 m²; Phòng không hút thuốc; Hướng Street view; 30 m²; Hướng City view; 30 m²; Hướng Street view; 30 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; tầng thấp; Khu vực tiếp khách; tầng thượng; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Máy giặt; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000833,IVU_HOTEL_001127,Phòng Suite Gia đình Hướng phố,603500,30 m²,,2.0,Hướng City view,20 m²; Phòng không hút thuốc; Hướng Street view; 30 m²; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Cách âm; Tủ lạnh; Bàn làm việc; tầng cao; tầng thấp; Khu vực tiếp khách; tầng thượng; Cửa sổ; Tủ quần áo; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
IVU_ROOM_000834,IVU_HOTEL_001130,Tiêu chuẩn 3 người,619000,30 m²,,3.0,,30 m²; Phòng không hút thuốc; 36 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Quạt; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Tủ quần áo; Điều hòa cá nhân; Không hút thuốc
IVU_ROOM_000835,IVU_HOTEL_001130,Phòng Gia Đình,728500,36 m²,,3.0,,30 m²; Phòng không hút thuốc; 36 m²; Phòng không hút thuốc; 36 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Quạt; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Tủ quần áo; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc
IVU_ROOM_000836,IVU_HOTEL_001146,Phòng Cao Cấp Cho Hai Người,346000,16 m²,Giường cực dài,2.0,Hướng Outdoor view,Hướng Outdoor view; 16 m²; Hướng Outdoor view; 16 m²; Hướng Outdoor view; 16 m²; Phòng không hút thuốc; Nhà vệ sinh phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Máy tính bảng trong phòng; Truy cập Internet - không dây; Trạm nối iPod; Thiết bị phát dữ liệu di động; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Chăn điện; Quạt; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Nước đóng chai miễn phí; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; tầng cao; Không gian làm việc cho máy tính xách tay; tầng hạn chế; tầng thấp; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Bình chữa cháy; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000837,IVU_HOTEL_001146,Phòng Superior 2 giường,456000,16 m²,Giường cực dài,2.0,Hướng Outdoor view,Hướng Outdoor view; 16 m²; Hướng Outdoor view; 16 m²; Hướng Outdoor view; 16 m²; Phòng không hút thuốc; Nhà vệ sinh phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Trạm nối iPod; Internet mạng LAN trong phòng [miễn phí]; Thiết bị phát dữ liệu di động; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Chăn điện; Quạt; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Nước đóng chai miễn phí; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; tầng cao; Không gian làm việc cho máy tính xách tay; tầng hạn chế; tầng thấp; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Bình chữa cháy; Bộ dụng cụ sơ cứu; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000838,IVU_HOTEL_001166,Superior giường đôi không có cửa sổ,3123000,24 m²,,2.0,Hướng No Windows view,Hướng No Windows view; 24 m²; 24 m²; Phòng không hút thuốc; Hướng No Windows view; 24 m²; Phòng không hút thuốc; Báo động âm thanh; Bảng chỉ dẫn chữ nổi và sờ được; Ổ điện hạ thấp; Báo động trực quan; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Màn; Dép đi trong nhà; Ô; Dịch vụ báo thức; Tiện nghi BBQ; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng trệt; tầng cao; tầng thấp; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Hành lang ngoài; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Đầu báo khói
IVU_ROOM_000839,IVU_HOTEL_001183,Phòng Đôi hoặc Hai Giường Đơn Loại Sang,7845000,24 m²,,2.0,,24 m²; Phòng không hút thuốc; 24 m²; Phòng không hút thuốc; Áo choàng tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Đi lên bằng thang máy; Két sắt trong phòng
IVU_ROOM_000840,IVU_HOTEL_001185,Superior 2 giường đơn,3643500,,Ổ cắm điện gần giường,,,Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói
IVU_ROOM_000841,IVU_HOTEL_001185,Superior giường đôi không có cửa sổ,3643500,,Ổ cắm điện gần giường,,,Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Màn; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; tầng cao; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Két sắt trong phòng; Đầu báo khói
IVU_ROOM_000842,IVU_HOTEL_001185,Phòng Deluxe giường đôi,4809000,,Ổ cắm điện gần giường,,,Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Áo choàng tắm; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Màn; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; tầng cao; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Đầu báo khói
IVU_ROOM_000843,IVU_HOTEL_001185,Phòng 2 giường đơn Hướng phố,4809000,,Ổ cắm điện gần giường,,,Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Báo động âm thanh; Ổ điện hạ thấp; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Màn; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; tầng cao; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Đầu báo khói
IVU_ROOM_000844,IVU_HOTEL_001188,"Junior Double Room, 1 King Bed, City View",4802500,30 m²,,4.0,Hướng City view,Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc
IVU_ROOM_000845,IVU_HOTEL_001192,Khoang Ngủ Đôi Cho Cả Nam Và Nữ,446000,,Ổ cắm điện gần giường,2.0,,Phòng không hút thuốc; Máy sấy tóc; Phòng không hút thuốc; Máy sấy tóc; Gương; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Máy tính; Miễn phí sử dụng khu vực dịch vụ hành chánh; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Nhân viên chăm sóc khách hàng; Nước rửa tay; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Bàn làm việc; Đồ gỗ ngoài trời; Khu vực ăn uống riêng; Thùng rác; Máy sấy quần áo; Dịch vụ giặt là miễn phí; Máy giặt; Bình chữa cháy; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000846,IVU_HOTEL_001201,Phòng Gia đình Nhìn ra Thành phố,2632500,32 m²,Ổ cắm điện gần giường,4.0,Hướng City view,Hướng City view; 32 m²; Hướng City view; 32 m²; Phòng không hút thuốc; Bồn tắm; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; TV; Wi-Fi [miễn phí]; Điều hòa; Màn; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; tầng cao; tầng thấp; Thùng rác; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đầu báo khí CO; Không hút thuốc; Đầu báo khói
IVU_ROOM_000847,IVU_HOTEL_001208,Phòng Loại Sang Giường Đôi,111184000,9 m²,,2.0,,9 m²; Phòng không hút thuốc; 9 m²; Phòng không hút thuốc; 9 m²; Phòng không hút thuốc; Máy sấy tóc; Vòi sen; Vật dụng tắm rửa; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Bàn làm việc; Đi lên bằng thang máy; Không hút thuốc
IVU_ROOM_000848,IVU_HOTEL_001208,Phòng Standard giường đôi,111184000,9 m²,,2.0,,9 m²; Phòng không hút thuốc; 9 m²; Phòng không hút thuốc; 9 m²; Phòng không hút thuốc; Vòi sen; Vật dụng tắm rửa; Điện thoại; TV; Điều hòa; Bàn làm việc; Đi lên bằng thang máy; Không hút thuốc
IVU_ROOM_000849,IVU_HOTEL_001211,Phòng Superior,579750,20 m²,Vải trải giường,2.0,Hướng Garden view,Hướng Garden view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 40 m²; Hướng Park view; 50 m²; Hướng Garden view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Sàn gỗ/gỗ miếng; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Điều hòa cá nhân; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_000850,IVU_HOTEL_001211,Phòng Đôi Loại Sang,611500,25 m²,Vải trải giường,2.0,Hướng Outdoor view,Hướng Garden view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 40 m²; Hướng Park view; 50 m²; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Sàn gỗ/gỗ miếng; Giá treo quần áo; Đi lên bằng thang máy; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
