Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,room_class
0.084789565,0.142857143,0.352941176,0.035079337,0.191780822,0.852941176,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
0.008259683,0.142857143,0.720588235,0.001870478,0.363013699,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.009201737,0.571428571,0.102941176,0.009794834,0.021917808,0.029411765,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2
0.019750294,0.142857143,0.720588235,0.004441643,0.363013699,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0.014259956,0.142857143,0.294117647,0.007138563,0.164383562,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
0.050662106,0.428571429,0.205882353,0.031771932,0.054794521,0.441176471,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.062355934,0.428571429,0.176470588,0.043331455,0.047945205,0.441176471,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,5
0.027496252,0.428571429,0.588235294,0.007442948,0.143835616,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
0.020152437,0.142857143,0.058823529,0.026302105,0.054794521,0.588235294,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.041306335,0.571428571,0.132352941,0.03478861,0.02739726,0.5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3
0.159569265,0.428571429,0.455882353,0.053257956,0.113013699,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.006981141,0.142857143,0.132352941,0.006626109,0.089041096,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5
0.005386688,0.571428571,0.264705882,0.003208855,0.052054795,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
0.012371574,0.142857143,0.426470588,0.004560176,0.226027397,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.013635474,0.142857143,0.220588235,0.008545165,0.130136986,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5
0.092677208,0.571428571,0.308823529,0.042606352,0.060273973,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2
0.008325945,0.142857143,0.205882353,0.005720538,0.123287671,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4
0.105676421,0.142857143,0.294117647,0.050409926,0.164383562,0.852941176,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2
0.049175989,0.428571429,0.176470588,0.03432009,0.047945205,0.911764706,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,3
0.098782394,0.571428571,0.205882353,0.061382567,0.04109589,0.470588235,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.011341446,0.142857143,0.5,0.003634929,0.260273973,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03161649,0.142857143,0.308823529,0.014774145,0.171232877,0.470588235,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0.005709848,0.142857143,0.382352941,0.002454361,0.205479452,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,4
0.005588772,0.285714286,0.352941176,0.002588734,0.123287671,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.185188335,0.714285714,0.279411765,0.091580455,0.043378995,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
0.013653272,0.285714286,0.661764706,0.003342742,0.219178082,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.019596787,0.142857143,0.397058824,0.007549661,0.212328767,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0.003850472,0.142857143,0.426470588,0.001563932,0.226027397,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4
0.042810872,0.428571429,0.132352941,0.036023026,0.037671233,0.558823529,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.063256788,0.857142857,0.338235294,0.027161522,0.043052838,0.588235294,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0.036359272,0.428571429,0.279411765,0.018315339,0.071917808,0.794117647,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
0.033932787,0.285714286,0.294117647,0.016450564,0.105022831,0.411764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.015811012,0.0,0.470588235,0.005289902,0.506849315,0.764705882,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
0.026561185,0.0,0.205882353,0.016941523,0.260273973,0.470588235,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.189053527,0.571428571,0.147058824,0.146239768,0.030136986,0.323529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.029980006,0.142857143,0.573529412,0.008294427,0.294520548,0.588235294,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,3
0.004390988,0.142857143,0.5,0.001496461,0.260273973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0.064256423,0.571428571,0.323529412,0.028581886,0.063013699,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2
0.456214007,0.571428571,0.308823529,0.20831078,0.060273973,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.011475995,0.142857143,0.147058824,0.0096502,0.095890411,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
0.073328099,0.857142857,0.367647059,0.029387692,0.046966732,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
0.011805321,0.428571429,0.191176471,0.008291443,0.051369863,0.558823529,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,5
0.003289088,0.142857143,0.279411765,0.00203565,0.157534247,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
0.243079909,0.428571429,0.205882353,0.150175491,0.054794521,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
0.026327458,0.285714286,0.602941176,0.006972023,0.200913242,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4
0.008346918,0.428571429,0.235294118,0.005184379,0.061643836,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
0.030614926,0.285714286,0.147058824,0.024371535,0.059360731,0.647058824,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.115046436,0.571428571,0.308823529,0.052802514,0.060273973,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2
0.147252478,0.285714286,0.338235294,0.062807333,0.118721461,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2
0.762619647,0.142857143,0.323529412,0.335535556,0.178082192,0.882352941,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
0.126563018,0.571428571,0.352941176,0.052216093,0.068493151,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,4
0.01351317,0.428571429,0.205882353,0.008912477,0.054794521,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.010704,0.142857143,0.176470588,0.0080161,0.109589041,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.048021187,0.428571429,0.308823529,0.022251603,0.078767123,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.021296792,0.285714286,0.044117647,0.030823421,0.02739726,0.411764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.013722916,0.428571429,0.705882353,0.003155892,0.171232877,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.038313778,0.428571429,0.279411765,0.019277497,0.071917808,0.441176471,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,3
0.041773081,0.428571429,0.411764706,0.015345721,0.102739726,0.529411765,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0.332354529,0.0,0.470588235,0.107807714,0.506849315,0.794117647,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.112664127,0.428571429,0.338235294,0.048128844,0.085616438,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2
0.007910345,0.142857143,0.5,0.002579272,0.260273973,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010501959,0.142857143,0.161764706,0.008359386,0.102739726,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.141906324,0.285714286,0.352941176,0.05851039,0.123287671,0.5,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,3
0.003914988,0.142857143,0.647058824,0.001018755,0.328767123,0.0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
0.21781009,0.571428571,0.235294118,0.122359253,0.046575342,0.529411765,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,4
0.052634773,0.571428571,0.382352941,0.020501282,0.073972603,0.529411765,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5
0.049903481,0.0,0.147058824,0.039207958,0.205479452,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3
0.109834867,0.857142857,0.264705882,0.056768677,0.033268102,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,3
0.153772442,0.571428571,0.779411765,0.032075689,0.147945205,0.558823529,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
0.003811555,0.571428571,0.235294118,0.002647272,0.046575342,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
0.050997364,0.0,0.205882353,0.031978232,0.260273973,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5
0.079126825,0.0,0.205882353,0.049287588,0.260273973,0.852941176,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.148636337,0.0,0.338235294,0.06339461,0.383561644,0.411764706,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.176902103,0.428571429,0.279411765,0.087501334,0.071917808,0.558823529,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0.010175825,0.285714286,0.441176471,0.003674361,0.150684932,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2
0.015136448,0.285714286,0.294117647,0.007553444,0.105022831,0.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4
0.202337103,0.0,0.323529412,0.089272899,0.369863014,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0.014102981,0.142857143,0.279411765,0.007359081,0.157534247,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.674245734,0.142857143,0.5,0.207592738,0.260273973,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.022070932,0.428571429,0.161764706,0.01673459,0.044520548,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.005190952,0.285714286,0.441176471,0.001970237,0.150684932,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11095914,0.428571429,0.941176471,0.019459955,0.226027397,0.794117647,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,3
0.041773081,0.571428571,0.529411765,0.012364392,0.101369863,0.441176471,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4
0.026206218,0.142857143,0.205882353,0.016723095,0.123287671,0.823529412,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3
0.105382744,0.285714286,0.205882353,0.065444067,0.077625571,0.735294118,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.167503471,0.142857143,0.352941176,0.069011127,0.191780822,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.026628356,0.0,0.044117647,0.038113993,0.109589041,0.323529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.054329053,0.142857143,0.279411765,0.027161448,0.157534247,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
0.065988202,0.428571429,0.323529412,0.02934306,0.082191781,0.470588235,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,4
0.030722009,0.428571429,0.294117647,0.014930764,0.075342466,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2
0.223025923,0.0,0.338235294,0.094963815,0.383561644,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.035288107,0.142857143,0.161764706,0.026302987,0.102739726,0.588235294,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0.085014368,0.285714286,0.735294118,0.018699716,0.242009132,0.529411765,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4
0.194175613,0.571428571,0.147058824,0.150179588,0.030136986,0.617647059,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4
0.060798305,0.571428571,0.117647059,0.054430114,0.024657534,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.004267751,0.142857143,0.176470588,0.003615521,0.109589041,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.030132527,0.142857143,0.279411765,0.015250056,0.157534247,0.735294118,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5
0.054724919,0.428571429,0.044117647,0.076534243,0.017123288,0.264705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.225481163,0.571428571,0.338235294,0.096005762,0.065753425,0.441176471,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.167193906,0.571428571,0.338235294,0.07127001,0.065753425,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,2
0.006042806,0.142857143,0.426470588,0.002334814,0.226027397,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0.025396568,0.142857143,0.382352941,0.010025704,0.205479452,0.029411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0.590368794,0.571428571,0.382352941,0.22730914,0.073972603,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
0.085433151,0.0,0.279411765,0.042473278,0.328767123,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.191813861,0.285714286,0.279411765,0.094842048,0.100456621,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0.502995821,0.571428571,0.382352941,0.193706249,0.073972603,0.5,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
0.308426782,0.571428571,0.352941176,0.126822207,0.068493151,0.735294118,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.118563838,0.0,0.352941176,0.048934583,0.397260274,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2
0.050119341,0.857142857,0.176470588,0.034965077,0.021526419,0.470588235,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
0.128515103,0.714285714,0.161764706,0.093793428,0.025114155,0.529411765,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
0.647531215,0.428571429,0.323529412,0.284950394,0.082191781,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.064950411,0.428571429,0.279411765,0.032390097,0.071917808,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
0.025593731,0.285714286,0.352941176,0.010795384,0.123287671,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.868568653,0.428571429,0.397058824,0.324162745,0.099315068,0.352941176,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1
0.245871955,0.428571429,0.147058824,0.189943521,0.04109589,0.529411765,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0.014102981,0.142857143,0.279411765,0.007359081,0.157534247,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.189314696,0.0,0.470588235,0.061481917,0.506849315,0.705882353,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
0.005551714,0.428571429,0.279411765,0.003149489,0.071917808,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
0.371320386,0.571428571,0.338235294,0.157896526,0.065753425,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
0.144687344,0.571428571,0.720588235,0.032397838,0.136986301,0.441176471,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4
0.154317611,0.571428571,0.176470588,0.106207307,0.035616438,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2
0.047489579,0.571428571,0.205882353,0.02981973,0.04109589,0.529411765,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
0.003575864,0.142857143,0.279411765,0.002176824,0.157534247,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.200052121,0.714285714,0.294117647,0.095082023,0.0456621,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.137268004,0.0,0.235294118,0.077303558,0.287671233,0.617647059,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0.092629159,0.285714286,0.323529412,0.041052639,0.114155251,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0.062355934,0.428571429,0.205882353,0.038967684,0.054794521,0.588235294,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0.00821504,0.142857143,0.323529412,0.00394985,0.178082192,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109034704,0.428571429,0.367647059,0.043563126,0.092465753,0.676470588,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
0.077277706,0.0,0.323529412,0.03430517,0.369863014,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0.006176854,0.142857143,0.352941176,0.002829983,0.191780822,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3
0.006077399,0.142857143,0.279411765,0.003408271,0.157534247,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,3
0.059069596,0.142857143,0.705882353,0.013490672,0.356164384,0.911764706,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,4
0.133392936,0.142857143,0.323529412,0.058969664,0.178082192,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2
0.035286888,0.571428571,0.176470588,0.024823862,0.035616438,0.558823529,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
0.155399257,0.428571429,0.720588235,0.03479476,0.174657534,0.941176471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.070584474,0.571428571,0.338235294,0.03027122,0.065753425,0.352941176,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0.53806447,0.571428571,0.485294118,0.16994983,0.093150685,0.441176471,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.122343836,0.0,0.191176471,0.079890866,0.246575342,0.411764706,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
0.223478789,0.571428571,0.485294118,0.070678499,0.093150685,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
0.012824864,0.142857143,0.323529412,0.00597602,0.178082192,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
0.07096095,0.571428571,0.117647059,0.063363749,0.024657534,0.676470588,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
0.014526746,0.142857143,0.470588235,0.004873972,0.246575342,0.0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,3
0.068366472,0.428571429,0.279411765,0.034071746,0.071917808,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
0.047228402,0.428571429,0.294117647,0.022743953,0.075342466,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.033171939,0.0,0.294117647,0.016090422,0.342465753,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
0.036324679,0.142857143,0.279411765,0.01829831,0.157534247,0.705882353,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0.934948924,0.428571429,0.323529412,0.411279956,0.082191781,0.794117647,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.22351615,0.285714286,0.308823529,0.102244309,0.109589041,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2
0.003591025,0.142857143,0.132352941,0.003844648,0.089041096,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.094158343,0.571428571,0.132352941,0.078151652,0.02739726,0.558823529,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
0.191813861,0.571428571,0.279411765,0.094842048,0.054794521,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0.028670971,0.142857143,0.176470588,0.020300441,0.109589041,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.009381033,0.142857143,0.279411765,0.005034574,0.157534247,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,4
0.006064426,0.142857143,0.132352941,0.005873979,0.089041096,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
0.046594484,0.571428571,0.147058824,0.036662735,0.030136986,0.558823529,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
0.007497875,0.142857143,0.397058824,0.003037528,0.212328767,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
0.171115389,0.571428571,0.176470588,0.11769225,0.035616438,0.558823529,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.113569565,0.428571429,0.294117647,0.054146092,0.075342466,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.006366614,0.285714286,0.205882353,0.00451487,0.077625571,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
0.059826318,0.571428571,0.235294118,0.033982245,0.046575342,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,5
0.083526868,0.571428571,0.117647059,0.07441002,0.024657534,0.382352941,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
0.01741094,0.142857143,0.455882353,0.005973317,0.239726027,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
0.747929164,0.571428571,0.323529412,0.329078604,0.063013699,0.705882353,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
0.040362931,0.142857143,0.323529412,0.018079908,0.178082192,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2
0.007179775,1.0,0.191176471,0.005295325,0.018835616,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.027388953,0.142857143,0.132352941,0.023369934,0.089041096,0.647058824,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
0.124450863,0.571428571,0.205882353,0.077177561,0.04109589,0.911764706,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,5
0.123963187,0.285714286,0.852941176,0.023813659,0.278538813,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
0.024476566,0.142857143,0.132352941,0.020980432,0.089041096,0.617647059,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.143400258,0.428571429,0.205882353,0.088837999,0.054794521,0.735294118,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
0.035214346,0.142857143,0.294117647,0.017057181,0.164383562,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2
0.090970855,0.571428571,0.279411765,0.045199362,0.054794521,0.823529412,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,5
0.066143472,0.0,0.279411765,0.032977414,0.328767123,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
0.01101698,0.428571429,0.632352941,0.002829545,0.154109589,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.009156896,0.142857143,0.205882353,0.00623186,0.123287671,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.153229513,0.428571429,0.352941176,0.06315551,0.089041096,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2
0.181739981,0.714285714,0.294117647,0.086414096,0.0456621,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0.014617553,0.142857143,0.5,0.004642899,0.260273973,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,4
0.063258812,0.571428571,0.205882353,0.039523267,0.04109589,0.470588235,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.139959082,0.428571429,0.308823529,0.064157996,0.078767123,0.529411765,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0.081771271,0.857142857,0.279411765,0.040670619,0.035225049,0.5,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,3
0.008250048,0.142857143,0.426470588,0.003110939,0.226027397,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
0.036047935,0.142857143,0.720588235,0.00808844,0.363013699,0.823529412,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,4
0.141153692,0.571428571,0.176470588,0.097206899,0.035616438,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.093352672,0.428571429,0.573529412,0.025626039,0.140410959,0.617647059,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0.11095914,0.285714286,0.279411765,0.055039134,0.100456621,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
0.007661266,0.285714286,0.205882353,0.00531153,0.077625571,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5
0.076741194,0.0,0.794117647,0.015735696,0.808219178,0.794117647,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4
0.172656881,0.571428571,0.352941176,0.071125215,0.068493151,0.441176471,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
0.026691143,0.142857143,0.411764706,0.009886537,0.219178082,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.065133832,0.142857143,0.411764706,0.023801573,0.219178082,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2
0.032545278,0.142857143,0.338235294,0.014128273,0.184931507,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
0.156267361,0.571428571,0.279411765,0.077343326,0.054794521,0.911764706,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4
0.002895817,0.142857143,0.294117647,0.001759425,0.164383562,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,5
0.103155913,0.0,0.352941176,0.042613778,0.397260274,0.794117647,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3
0.017454034,0.428571429,0.191176471,0.0119503,0.051369863,0.0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
0.004909884,0.285714286,0.426470588,0.001936449,0.146118721,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3
0.016100729,0.142857143,0.705882353,0.00369781,0.356164384,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,4
0.028973617,0.142857143,0.191176471,0.019411912,0.116438356,0.441176471,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5
