hotel_name,hotel_url,detail_url,name_detail,phone,ratingValue,reviewCount,priceRange,address,amenities,room_types
28. M City Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26145541-Reviews-M_City_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26145541-Reviews-M_City_Hotel_Saigon-Ho_Chi_Minh_City.html,M City Hotel Saigon,,4.8,147.0,2.052.632 ₫ - 5.394.737 ₫,"52B Phạm Hồng Thái, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bàn làm việc, Bữa sáng miễn phí, Bể bơi, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Màn che ánh sáng, Ngắm cảnh thành phố, Phòng không hút thuốc, Phòng Suite, Phòng họp, Quầy bar mini, TV màn hình phẳng, Tiện nghi cho hội nghị, Trung tâm thể dục thẩm mỹ, Trẻ em lưu trú miễn phí, Vòi sen đứng, Xe đưa đón sân bay, Áo choàng tắm, Điều hòa nhiệt độ","Ngắm cảnh, Suite, Thành phố, hồ bơi"
29. La Vela Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20411635-Reviews-La_Vela_Saigon_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20411635-Reviews-La_Vela_Saigon_Hotel-Ho_Chi_Minh_City.html,La Vela Saigon Hotel,,4.8,2191.0,2.605.263 ₫ - 8.078.947 ₫,"280 Nam Ky Khoi Nghia, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
30. Happy Life Grand Hotel & Sky Bar,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15124951-Reviews-Happy_Life_Grand_Hotel_Sky_Bar-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15124951-Reviews-Happy_Life_Grand_Hotel_Sky_Bar-Ho_Chi_Minh_City.html,Happy Life Grand Hotel & Sky Bar,,4.3,491.0,1.763.158 ₫ - 6.500.000 ₫,"102 - 104 - 106 Le Thi Hong Gam, Thành phố Hồ Chí Minh, 70000, Việt Nam",,"Ngắm cảnh, Thành phố"
Chotel Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17769205-Reviews-Chotel_Ben_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17769205-Reviews-Chotel_Ben_Thanh-Ho_Chi_Minh_City.html,Chotel Ben Thanh,,4.0,34.0,947.368 ₫ - 1.868.421 ₫,"21B Bui Thi Xuan Street District 1, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
"RIHGA Royal Hotel Osaka, Vignette Collection",https://www.tripadvisor.com.vn/Hotel_Review-g298566-d302408-Reviews-RIHGA_Royal_Hotel_Osaka_Vignette_Collection-Osaka_Osaka_Prefecture_Kinki.html,https://www.tripadvisor.com.vn/Hotel_Review-g298566-d302408-Reviews-RIHGA_Royal_Hotel_Osaka_Vignette_Collection-Osaka_Osaka_Prefecture_Kinki.html,"RIHGA Royal Hotel Osaka, Vignette Collection",,4.0,2157.0,3.500.000 ₫ - 8.078.947 ₫,"5-3-68 Nakanoshima Kita-Ku, 530-0005, Nhật Bản",,
Avani+ Riverside Bangkok Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d8822150-Reviews-Avani_Riverside_Bangkok_Hotel-Bangkok.html,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d8822150-Reviews-Avani_Riverside_Bangkok_Hotel-Bangkok.html,Avani+ Riverside Bangkok Hotel,6624319100.0,4.7,5624.0,3.736.842 ₫ - 9.368.421 ₫,"257 Charoennakorn Road, Bangkok, 10600, Thái Lan",,"Ngắm cảnh, sông"
Khách sạn Rex Quảng Bình,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d23618700-Reviews-Rex_Quang_Binh_Hotel-Dong_Hoi_Quang_Binh_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d23618700-Reviews-Rex_Quang_Binh_Hotel-Dong_Hoi_Quang_Binh_Province.html,Khách sạn Rex Quảng Bình,,4.7,24.0,605.263 ₫ - 1.368.421 ₫,"09 Bạch Đằng, Đồng Hới, 47115, Việt Nam",,"Ngắm cảnh, thành phố"
Yuki Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d18444608-Reviews-Yuki_Homestay-Da_Lat_Lam_Dong_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d18444608-Reviews-Yuki_Homestay-Da_Lat_Lam_Dong_Province.html,Yuki Homestay,,,,,"82 Nguyen Thi Nghia, Đà Lạt, Việt Nam",,
Green River Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d15522332-Reviews-Green_River_Boutique_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d15522332-Reviews-Green_River_Boutique_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,Green River Boutique Hotel,,,,973.684 ₫ - 1.157.895 ₫,"324/4 Binh Gia Nguyen AN Ninh Ward, Vũng Tàu, 790000, Việt Nam",,
Khách Sạn Lầu 7,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d6717507-Reviews-Lau_7_Hotel-Nha_Trang_Khanh_Hoa_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d6717507-Reviews-Lau_7_Hotel-Nha_Trang_Khanh_Hoa_Province.html,Khách Sạn Lầu 7,,3.5,2.0,,"129 Thống Nhất Vạn Thắng, Nha Trang, 650000, Việt Nam",,
Lotusama Hanoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g27501570-d14770771-Reviews-Lotusama_Hanoi_Hotel-Hoan_Kiem_Hanoi.html,https://www.tripadvisor.com.vn/Hotel_Review-g27501570-d14770771-Reviews-Lotusama_Hanoi_Hotel-Hoan_Kiem_Hanoi.html,Lotusama Hanoi Hotel,,4.9,218.0,1.315.789 ₫ - 4.684.211 ₫,"35 Hàng Gà Str., Hoan Kiem, 10000, Việt Nam",,
Trăng Quê Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d8262167-Reviews-Countryside_Moon_Homestay-Hoi_An_Quang_Nam_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d8262167-Reviews-Countryside_Moon_Homestay-Hoi_An_Quang_Nam_Province.html,Trăng Quê Homestay,,4.8,77.0,421.053 ₫ - 447.368 ₫,"163/10 Trần Nhân Tông, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bữa sáng miễn phí, Bồn tắm / vòi sen, Cho thuê xe đạp, Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình), Dọn phòng, Giá quần áo, Internet tốc độ miễn phí (WiFi), Nhân viên hỗ trợ tiền sảnh, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Quầy bar mini, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ, Đồ dùng nhà tắm miễn phí, Đổi tiền","Phòng Gia Đình, Suite"
Trump International Hotel Las Vegas,https://www.tripadvisor.com.vn/Hotel_Review-g45963-d1022061-Reviews-Trump_International_Hotel_Las_Vegas-Las_Vegas_Nevada.html,https://www.tripadvisor.com.vn/Hotel_Review-g45963-d1022061-Reviews-Trump_International_Hotel_Las_Vegas-Las_Vegas_Nevada.html,Trump International Hotel Las Vegas,17029820000.0,4.4,16270.0,3.894.737 ₫ - 14.236.842 ₫,"2000 Fashion Show Drive, Las Vegas, 89109, Hoa Kỳ",,"Ngắm cảnh, bếp nhỏ"
Nguyen Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,Nguyen Ha Hotel,,3.9,10.0,289.474 ₫ - 552.632 ₫,"81/16 Thuy Van, Ward 2, Vũng Tàu, Việt Nam","Bồn tắm / vòi sen, Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình), Dịch vụ giặt là, Internet tốc độ miễn phí (WiFi), Phòng cho gia đình, Tiếp tân 24 giờ, Tủ lạnh, Điều hòa nhiệt độ",
Avari Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d27943758-Reviews-Avari_Hotel-Nha_Trang_Khanh_Hoa_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d27943758-Reviews-Avari_Hotel-Nha_Trang_Khanh_Hoa_Province.html,Avari Hotel,,4.4,7.0,500.000 ₫ - 1.263.158 ₫,"10 Hoàng Diệu, Nha Trang, Việt Nam",,
Minawa Kenhga Resort & Spa Ninh Binh,https://www.tripadvisor.com.vn/Hotel_Review-g3814836-d25551038-Reviews-Minawa_Kenhga_Resort_Spa_Ninh_Binh-Gia_Thinh_Ninh_Binh_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g3814836-d25551038-Reviews-Minawa_Kenhga_Resort_Spa_Ninh_Binh-Gia_Thinh_Ninh_Binh_Province.html,Minawa Kenhga Resort & Spa Ninh Binh,,3.0,4.0,2.263.158 ₫ - 11.131.579 ₫,"Thôn Kênh Gà, Gia Thịnh, 350000, Việt Nam",,
Homestay BONO Mui Ne,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d19763458-Reviews-Homestay_BONO_Mui_Ne-Phan_Thiet_Binh_Thuan_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d19763458-Reviews-Homestay_BONO_Mui_Ne-Phan_Thiet_Binh_Thuan_Province.html,Homestay BONO Mui Ne,,4.0,1.0,342.105 ₫ - 763.158 ₫,"200 Huynh Thuc Khang, Việt Nam",,
Phuong Chi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12448497-Reviews-Phuong_Chi_Hotel-Sapa_Lao_Cai_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12448497-Reviews-Phuong_Chi_Hotel-Sapa_Lao_Cai_Province.html,Phuong Chi Hotel,,5.0,1.0,,"196 Dien Bien Phu, Sapa, Việt Nam",,
Blue Tropical House Hội An,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d32652371-Reviews-Blue_Tropical_House_H_i_An-Hoi_An_Quang_Nam_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d32652371-Reviews-Blue_Tropical_House_H_i_An-Hoi_An_Quang_Nam_Province.html,Blue Tropical House Hội An,,5.0,23.0,605.263 ₫ - 842.105 ₫,"Tổ 1 Khối Xuân Hòa, 51300, Việt Nam","Bàn làm việc, Bữa sáng miễn phí, Cho thuê xe đạp, Chăn điện, Dịch vụ taxi hoặc xe đưa đón miễn phí, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Lò vi sóng, Mát xa bàn chân, Nhận phòng 24 giờ, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Phòng thông nhau, Tiện nghi BBQ, Truyền hình cáp / truyền hình vệ tinh, Vòi rửa vệ sinh, Điều hòa nhiệt độ",Suite
31. Prague Airport Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17808670-Reviews-Prague_Airport_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17808670-Reviews-Prague_Airport_Hotel-Ho_Chi_Minh_City.html,Prague Airport Hotel,,4.8,118.0,500.000 ₫ - 868.421 ₫,"157 Bạch Đằng Phường 2, Tân Bình, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
32. The Hammock Hotel Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13388340-Reviews-The_Hammock_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13388340-Reviews-The_Hammock_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,The Hammock Hotel Ben Thanh,,4.5,171.0,1.157.895 ₫ - 2.236.842 ₫,"47-49 Le Thi Rieng Street Ben Thanh Ward, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
33. EMM Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5960339-Reviews-EMM_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5960339-Reviews-EMM_Hotel_Saigon-Ho_Chi_Minh_City.html,EMM Hotel Saigon,,4.6,470.0,1.105.263 ₫ - 2.868.421 ₫,"157 Pasteur Street Vo Thi Sau Ward, District 3, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bữa sáng miễn phí, Bảo vệ 24 giờ, Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khu vực ngồi, Khu ăn uống, Khu để hành lý, Két sắt, Ngắm cảnh thành phố, Phòng không hút thuốc, Phòng cho gia đình, Phòng họp, Quầy bar mini, TV màn hình phẳng, Trung tâm thể dục thẩm mỹ, Xe đưa đón sân bay","Ngắm cảnh, Thành phố"
34. The Rice Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26209049-Reviews-The_Rice_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26209049-Reviews-The_Rice_Hotel-Ho_Chi_Minh_City.html,The Rice Hotel,,4.7,34.0,500.000 ₫ - 1.289.474 ₫,"40/9 Bui Vien Pham Ngu Lao Ward, 40, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
35. Akoya Saigon Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17713708-Reviews-Akoya_Saigon_Central_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17713708-Reviews-Akoya_Saigon_Central_Hotel-Ho_Chi_Minh_City.html,Akoya Saigon Central Hotel,,4.7,68.0,842.105 ₫ - 1.789.474 ₫,"88 Ly Tu Trong Street, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Ngắm cảnh, Thành phố"
37. Khách sạn Rex,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302836-Reviews-Rex_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302836-Reviews-Rex_Hotel-Ho_Chi_Minh_City.html,Khách sạn Rex,,4.0,3195.0,2.894.737 ₫ - 5.684.211 ₫,"141 Nguyen Hue Blvd District 1, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
38. Lavis 18 Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11443623-Reviews-Lavis_18_Residence-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11443623-Reviews-Lavis_18_Residence-Ho_Chi_Minh_City.html,Lavis 18 Residence,,4.4,83.0,1.315.789 ₫ - 2.710.526 ₫,"No.18, Street No.3 Do Thanh Condominium, Ward 4, District 3, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bãi đỗ xe riêng trả phí trong khuôn viên, Bếp nhỏ, Bể bơi, Có phòng hút thuốc, Có phục vụ bữa sáng, Internet tốc độ miễn phí (WiFi), Két sắt, Lò vi sóng, Ngắm cảnh thành phố, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Phòng họp, Trung tâm thương mại có truy cập Internet, Trung tâm thể dục thẩm mỹ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ","Hạng trung, Ngắm cảnh, Suite, Thành phố, bếp nhỏ"
39. Silverland Sakyo Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6628672-Reviews-Silverland_Sakyo_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6628672-Reviews-Silverland_Sakyo_Hotel-Ho_Chi_Minh_City.html,Silverland Sakyo Hotel,,4.6,1541.0,2.605.263 ₫ - 6.184.211 ₫,"10A Le Thanh Ton Street, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bàn làm việc, Bữa sáng miễn phí, Bảo vệ 24 giờ, Bể bơi, Bồn tắm / vòi sen, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Máy pha cà phê / trà, Phòng không hút thuốc, Phòng Suite, Phòng cách âm, Spa, Sân thượng, TV màn hình phẳng, Trung tâm thể dục thẩm mỹ, Xe đưa đón sân bay, Áo choàng tắm, Điều hòa nhiệt độ","Hạng trung, Phòng cách âm, Suite, Thành phố"
40. Me Saigon Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32709657-Reviews-Me_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32709657-Reviews-Me_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,Me Saigon Boutique Hotel,,4.7,69.0,2.342.105 ₫ - 5.289.474 ₫,"280 Lê Thánh Tôn, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
41. Tan Son Nhat Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4345813-Reviews-Tan_Son_Nhat_Saigon_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4345813-Reviews-Tan_Son_Nhat_Saigon_Hotel-Ho_Chi_Minh_City.html,Tan Son Nhat Saigon Hotel,,3.7,259.0,1.631.579 ₫ - 4.947.368 ₫,"200-202 Hoang Van Thu Street Ward 9, Thành phố Hồ Chí Minh, 84, Việt Nam","Bãi đỗ xe miễn phí, Bữa sáng miễn phí, Bể bơi, Có phòng hút thuốc, Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Két sắt, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Phòng cách âm, Phòng yến tiệc, Quầy bar mini, TV màn hình phẳng, Tiện nghi cho hội nghị, Trung tâm thể dục thẩm mỹ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ","Phòng cách âm, Suite, Thành phố"
42. G8 Riverside Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33359746-Reviews-G8_Riverside_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33359746-Reviews-G8_Riverside_Hotel_Saigon-Ho_Chi_Minh_City.html,G8 Riverside Hotel Saigon,,5.0,10.0,1.210.526 ₫ - 3.789.474 ₫,"302-304 Võ Văn Kiệt Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bãi đỗ xe miễn phí, Bữa sáng miễn phí, Cho thuê xe đạp, Câu lạc bộ trẻ em, Có xe đạp, Internet tốc độ miễn phí (WiFi), Mạng truyền hình dành cho trẻ em, Trung tâm thể dục thẩm mỹ","Hạng trung, Thành phố"
43. Khách sạn Nhật Hạ 1,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1071500-Reviews-Nhat_Ha_1_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1071500-Reviews-Nhat_Ha_1_Hotel-Ho_Chi_Minh_City.html,Khách sạn Nhật Hạ 1,,3.9,118.0,1.210.526 ₫ - 2.131.579 ₫,"252 BC Đường Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bữa sáng miễn phí, Bảo vệ 24 giờ, Có phòng hút thuốc, Dịch vụ giặt là, Dịch vụ phòng, Giặt khô, Internet tốc độ miễn phí (WiFi), Két sắt, Nhân viên hỗ trợ tiền sảnh, Nhận phòng 24 giờ, Phòng không hút thuốc, Quầy bar mini, Tủ lạnh, Wifi, Điều hòa nhiệt độ","Thành phố, công tác"
44. Sky Gem Hotel Sora,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5038746-Reviews-Sky_Gem_Hotel_Sora-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5038746-Reviews-Sky_Gem_Hotel_Sora-Ho_Chi_Minh_City.html,Sky Gem Hotel Sora,,3.8,196.0,1.447.368 ₫ - 4.131.579 ₫,"11-13 Thái Văn Lung Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bàn làm việc, Bãi đỗ xe có người phục vụ, Bữa sáng miễn phí, Bảo vệ 24 giờ, Bồn tắm / vòi sen, Có phòng hút thuốc, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Két sắt, Màn che ánh sáng, Nhận phòng 24 giờ, Phòng không hút thuốc, Phòng cho gia đình, Phòng cách âm, Thuê ô tô, Tiếp tân 24 giờ, Truyền hình cáp / truyền hình vệ tinh, Điều hòa nhiệt độ, Ấm điện","Phòng cách âm, Thành phố"
45. Emerald Central,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16859524-Reviews-Emerald_Central-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16859524-Reviews-Emerald_Central-Ho_Chi_Minh_City.html,Emerald Central,,4.2,9.0,868.421 ₫ - 1.473.684 ₫,"69-71 Huynh Tinh Cua Str., Ward 8 District 3, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
46. Saigon Eden Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6163837-Reviews-Saigon_Eden_Garden_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6163837-Reviews-Saigon_Eden_Garden_Hotel-Ho_Chi_Minh_City.html,Saigon Eden Garden Hotel,,3.3,275.0,684.211 ₫ - 1.447.368 ₫,"28/12 Đ. Bùi Viện, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bàn làm việc, Bữa sáng miễn phí, Bồn tắm / vòi sen, Internet tốc độ miễn phí (WiFi), Khu vực ngồi, Khu để hành lý, Két sắt, Mát xa, Nhân viên hỗ trợ tiền sảnh, Nhận phòng / trả phòng nhanh, Phòng không hút thuốc, Phòng Suite, Quầy bar mini, TV màn hình phẳng, Tiếp tân 24 giờ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ","Suite, Thành phố"
47. Amanaki Sài Gòn Boutique,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22956435-Reviews-Amanaki_Sai_Gon_Boutique-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22956435-Reviews-Amanaki_Sai_Gon_Boutique-Ho_Chi_Minh_City.html,Amanaki Sài Gòn Boutique,,4.6,84.0,2.105.263 ₫ - 3.421.053 ₫,"65 Hồ Tùng Mậu, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
48. M Village Living Nam Ky Khoi Nghia,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24973330-Reviews-M_Village_Living_Nam_Ky_Khoi_Nghia-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24973330-Reviews-M_Village_Living_Nam_Ky_Khoi_Nghia-Ho_Chi_Minh_City.html,M Village Living Nam Ky Khoi Nghia,,4.3,4.0,1.105.263 ₫ - 1.815.789 ₫,"214 Đường Nam Kỳ Khởi Nghĩa Ward 6, District 3, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
49. Christina's Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8036501-Reviews-Christina_s_Hotel_Cafe-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8036501-Reviews-Christina_s_Hotel_Cafe-Ho_Chi_Minh_City.html,Christina's Saigon Hotel,,4.9,641.0,894.737 ₫ - 1.631.579 ₫,"212/ 212B Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Thành phố, bếp nhỏ"
50. Khách sạn Renaissance Sài Gòn Riverside,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d299783-Reviews-Renaissance_Riverside_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d299783-Reviews-Renaissance_Riverside_Hotel_Saigon-Ho_Chi_Minh_City.html,Khách sạn Renaissance Sài Gòn Riverside,2838220033.0,4.5,4656.0,4.184.211 ₫ - 6.868.421 ₫,"8-15 Ton Duc Thang Street Saigon Ward, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Ngắm cảnh, Thành phố, sông"
Le Méridien Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7856034-Reviews-Le_Meridien_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7856034-Reviews-Le_Meridien_Saigon-Ho_Chi_Minh_City.html,Le Méridien Saigon,2862636688.0,4.7,2844.0,4.789.474 ₫ - 8.447.368 ₫,"3C Ton Duc Thang Street Sai Gon Ward, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Ngắm cảnh, Thành phố, công tác"
51. Hera Luxury Hotel - Tan Son Nhat Airport,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26431316-Reviews-Hera_Luxury_Hotel_Tan_Son_Nhat_Airport-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26431316-Reviews-Hera_Luxury_Hotel_Tan_Son_Nhat_Airport-Ho_Chi_Minh_City.html,Hera Luxury Hotel - Tan Son Nhat Airport,,3.6,14.0,842.105 ₫ - 1.315.789 ₫,"19 Hậu Giang Phường 4, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bồn tắm / vòi sen, Internet tốc độ miễn phí (WiFi), Máy sấy tóc, Xe đưa đón sân bay, Điều hòa nhiệt độ",Thành phố
52. Winsuites Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17602281-Reviews-Winsuites_Saigon_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17602281-Reviews-Winsuites_Saigon_Hotel-Ho_Chi_Minh_City.html,Winsuites Saigon Hotel,,4.1,155.0,2.078.947 ₫ - 7.894.737 ₫,"28-30-32 Le Lai Street Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bữa sáng miễn phí, Bể bơi, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Két sắt, Máy sao chép / máy fax ở quầy dịch vụ văn phòng, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Phòng họp, Quầy bar mini, Sân thượng, Trung tâm thể dục thẩm mỹ, Tủ lạnh, Xe đưa đón sân bay, Điều hòa nhiệt độ","Suite, Thành phố"
53. Cupid Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13433265-Reviews-Cupid_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13433265-Reviews-Cupid_Hotel-Ho_Chi_Minh_City.html,Cupid Hotel,,3.4,7.0,552.632 ₫ - 1.210.526 ₫,"2 Bis Nam Quoc Cang, Pham Ngu Lao, District 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hạng trung, Thành phố"
