final_name,detail_url,_parse_status,ratingValue,reviewCount,price_min,price_max,price_avg,streetAddress,addressLocality,addressCountry,lat,lng,amenities
Blue Diamond Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1726719-Reviews-Blue_Diamond_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,856.0,1315789.0,2210526.0,1763157.5,"48 - 50 Thu Khoa Huan Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Mars Hotel Saigon Airport,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20051695-Reviews-The_Mars_Hotel_Saigon_Airport-Ho_Chi_Minh_City.html,ok_jsonld,4.5,6.0,421053.0,947368.0,684210.5,"25/22 Cửu Long Phường 2, Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
My Home,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1853058-Reviews-My_Home-Ho_Chi_Minh_City.html,ok_jsonld,4.4,77.0,421053.0,552632.0,486842.5,"43 241, Pham Ngu Lao Street Pham Ngu Lao ward, district 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Beautiful Buivien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2218493-Reviews-Beautiful_Buivien_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.4,1725.0,578947.0,1157895.0,868421.0,"40/27 Bui Vien St. Phường Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Sài Gòn Book,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7234959-Reviews-Sai_Gon_s_Book_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,126.0,578947.0,1236842.0,907894.5,"15A Trường Sơn, P.4 Q. Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A&Em 44-46 Phan Bội Châu,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2545318-Reviews-A_EM_Ben_Thanh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,130.0,1605263.0,3210526.0,2407894.5,"44-46 Phan Bội Châu Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Valentine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3478095-Reviews-Valentine_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,137.0,394737.0,1000000.0,697368.5,"27 - 29 Bùi Viện, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Garden Villa Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d19501661-Reviews-Garden_Villa_Homestay-Ha_Giang_Ha_Giang_Province.html,ok_jsonld,4.5,20.0,,,,"10 Nguyen Trai, Hà Giang",,Việt Nam,0.0,0.0,
Seven A Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d18928040-Reviews-Seven_A_Hotel-Da_Lat_Lam_Dong_Province.html,ok_jsonld,5.0,3.0,263158.0,447368.0,355263.0,"78, Đường Nguyễn Lương Bằng Phường 2, Đà Lạt",,Việt Nam,0.0,0.0,
YOTEL Singapore Orchard Road,https://www.tripadvisor.com.vn/Hotel_Review-g294265-d12559807-Reviews-YOTEL_Singapore_Orchard_Road-Singapore.html,ok_jsonld,4.3,4876.0,3184211.0,5868421.0,4526316.0,366 Orchard Road,,Việt Nam,0.0,0.0,
Kaya Hotel Quy Nhon,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d13985114-Reviews-Kaya_Hotel_Quy_Nhon-Quy_Nhon_Binh_Dinh_Province.html,ok_jsonld,3.0,1.0,289474.0,421053.0,355263.5,18 Hai Thuong Lan Ong,,Việt Nam,0.0,0.0,
Meliá Vinpearl Phu Quoc,https://www.tripadvisor.com.vn/Hotel_Review-g12666019-d12311302-Reviews-Melia_Vinpearl_Phu_Quoc-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html,ok_jsonld,4.9,3850.0,4789474.0,20026316.0,12407895.0,"Bai Dai Area, Ganh Dau",,Việt Nam,0.0,0.0,
Sun Clover Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g21301834-d26452105-Reviews-Sun_Clover_Boutique_Hotel-Tay_Ho_Hanoi.html,ok_jsonld,3.4,5.0,447368.0,815789.0,631578.5,"95 Phố Yên Phụ, Tay Ho",,Việt Nam,0.0,0.0,
Beezone Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g670918-d11954656-Reviews-Beezone_Hostel-Buon_Ma_Thuot_Dak_Lak_Province.html,ok_jsonld,0.0,0.0,,,,"233 Xo Viet Nghe Tinh, Buôn Ma Thuột",,Việt Nam,0.0,0.0,
Areca Resort,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d9793600-Reviews-Areca_Resort-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,5.0,2.0,578947.0,894737.0,736842.0,"Ho Quan Canh, Thien Nghiep",,Việt Nam,0.0,0.0,
Khách Sạn Semec Nghi Sơn,https://www.tripadvisor.com.vn/Hotel_Review-g1236104-d9787720-Reviews-Semec_Hotel-Thanh_Hoa_Thanh_Hoa_Province.html,ok_jsonld,3.0,6.0,289474.0,500000.0,394737.0,"Quốc Lộ 1A, Thanh Hóa",,Việt Nam,0.0,0.0,
The Sanubari,https://www.tripadvisor.com.vn/Hotel_Review-g21092964-d25044850-Reviews-The_Sanubari-Lamboya_Sumba_East_Nusa_Tenggara.html,ok_jsonld,4.9,38.0,,,,"Pantai Dasang, Harona Kala Sumba, Lamboya",,Việt Nam,0.0,0.0,
Quang Minh Dalat Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d15192044-Reviews-Quang_Minh_Dalat_Hotel-Da_Lat_Lam_Dong_Province.html,ok_jsonld,1.0,1.0,289474.0,421053.0,355263.5,"20/1 Hoang Van Thu, Đà Lạt",,Việt Nam,0.0,0.0,
Angsana Lăng Cô,https://www.tripadvisor.com.vn/Hotel_Review-g19732319-d3504912-Reviews-Angsana_Lang_Co-Loc_Vinh_Phu_Loc_District_Thua_Thien_Hue_Province.html,ok_jsonld,4.8,3430.0,3210526.0,4842105.0,4026315.5,Canh Duong Village Chan May Lang Co Commune,,Việt Nam,0.0,0.0,
Bien May Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d1150606-Reviews-Bien_May_Hotel-Sapa_Lao_Cai_Province.html,ok_jsonld,4.0,1.0,,,,"10 Thi tran Sapa, Sapa",,Việt Nam,0.0,0.0,
Central-hotel  Kaiserhof,https://www.tripadvisor.com.vn/Hotel_Review-g187351-d201276-Reviews-Central_hotel_Kaiserhof-Hannover_Lower_Saxony.html,ok_jsonld,4.1,482.0,2947368.0,6026316.0,4486842.0,"Ernst-August-Platz 4, Lower Saxony",,Việt Nam,0.0,0.0,
5B Phan Huy Chu,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d16712243-Reviews-5B_Phan_Huy_Chu-Hanoi.html,ok_jsonld,0.0,0.0,,,,5B Ngo Phan Huy Chu,,Việt Nam,0.0,0.0,
New Sai Gon Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6972670-Reviews-New_Sai_Gon_Hostel-Ho_Chi_Minh_City.html,ok_jsonld,4.4,305.0,421053.0,1315789.0,868421.0,"270 Bui Vien Street, Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Vissai Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2018100-Reviews-Vissai_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,459.0,1500000.0,1921053.0,1710526.5,"144 Nguyen Van Troi Street Phu Nhuan District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Roseland Point,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1379041-Reviews-Roseland_Point_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,459.0,2368421.0,3763158.0,3065789.5,"65 Hồ Tùng Mậu, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Yellow House Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3750553-Reviews-Yellow_House_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,193.0,473684.0,1131579.0,802631.5,"114/32 Đề Thám, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Bizu Boutique Hotel Phu My Hung,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1960536-Reviews-Bizu_Boutique_Hotel_Phu_My_Hung-Ho_Chi_Minh_City.html,ok_jsonld,4.3,163.0,894737.0,1315789.0,1105263.0,"15 - 17 Cao Trieu Phat, Hung Phuoc 1 Phu My Hung, District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn Grand Cititel Central Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19385825-Reviews-Grand_Cititel_Central_Sai_Gon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.6,42.0,1289474.0,3263158.0,2276316.0,"53-55 Lê Anh Xuân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
New Saigon Hostel 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9699862-Reviews-New_Saigon_Hostel_2-Ho_Chi_Minh_City.html,ok_jsonld,4.7,71.0,657895.0,710526.0,684210.5,"373/16 Pham Ngu Lao Str, Pham Ngu Lao Ward, Dist 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ava Saigon 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2357563-Reviews-Ava_Saigon_2-Ho_Chi_Minh_City.html,ok_jsonld,4.0,143.0,684211.0,1473684.0,1078947.5,"126 De Tham, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Marie-Line Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12458696-Reviews-Marie_Line_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.3,48.0,421053.0,736842.0,578947.5,"283/43 Phạm Ngũ Lão Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Nhà nghỉ Giang Sơn 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7257057-Reviews-Giang_Son_Guesthouse_2-Ho_Chi_Minh_City.html,ok_jsonld,3.9,108.0,421053.0,947368.0,684210.5,"283/24 Phạm Ngũ Lão, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Hà Hiển,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d620246-Reviews-Me_Gustas_MetroPoint-Ho_Chi_Minh_City.html,ok_jsonld,3.6,246.0,2078947.0,3500000.0,2789473.5,"145-147 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thien Ha Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7355387-Reviews-Thien_Ha_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,4.3,43.0,421053.0,552632.0,486842.5,"516 - 518 Huynh Tan Phat, District 7 7th District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Lestar 1,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15521293-Reviews-Lestar_Hotel_1-Ho_Chi_Minh_City.html,ok_jsonld,4.7,23.0,631579.0,1131579.0,881579.0,"283/27 Phạm Ngũ Lão Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thien Tu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12331996-Reviews-Thien_Tu_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,20.0,578947.0,894737.0,736842.0,"57/6 Bui Vien street, Pham Ngu Lao Ward, Dist. 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
XAVIER HOTEL,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6868545-Reviews-Xavier_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,72.0,1052632.0,1710526.0,1381579.0,"25 Truong Dinh St., Dist. 1 Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ananas Family Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10046863-Reviews-Ananas_Family_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,32.0,657895.0,1105263.0,881579.0,"29/5a Hoang Dieu, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cozy House 140,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12455028-Reviews-Cozy_House_140-Ho_Chi_Minh_City.html,ok_jsonld,4.0,25.0,605263.0,894737.0,750000.0,"140 Cong Quynh, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sài Gòn Hostel One,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8837672-Reviews-Sai_Gon_Hostel_One-Ho_Chi_Minh_City.html,ok_jsonld,4.1,43.0,605263.0,1078947.0,842105.0,"36 Bùi Viện, P. Phạm Ngũ Lão, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Attica Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3318590-Reviews-Attica_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,218.0,552632.0,1868421.0,1210526.5,"82 Bùi Viện Pham Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Usagiyah Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12842188-Reviews-Usagiyah_Guest_House-Ho_Chi_Minh_City.html,ok_jsonld,4.2,25.0,657895.0,1342105.0,1000000.0,"189B/A26 Cong Quynh street, Nguyen Cu Trinh ward, District 1. Usagiyah is located in a small lane near Bus airport station, in district 1., Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Convinia Luxury The Peak Midtown,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26636485-Reviews-Convinia_Luxury_The_Peak_Midtown-Ho_Chi_Minh_City.html,ok_jsonld,5.0,5.0,2421053.0,4894737.0,3657895.0,"33 Đường Số 16 Tân Phú, Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Iris Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6538615-Reviews-Iris_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,98.0,763158.0,947368.0,855263.0,"9-9A Trường Sơn Street Phường 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Bloom Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1675699-Reviews-Palago_MC_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,153.0,842105.0,1973684.0,1407894.5,"27-29 Trương Định, Phường Bến Thành, Q.1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Holiday Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1438526-Reviews-Holiday_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.9,38.0,421053.0,1421053.0,921053.0,"270 Ly Tu Trong Street Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
La Palma - Garden Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3947248-Reviews-La_Palma_Garden_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,5.0,684211.0,1526316.0,1105263.5,"25-27 Hung Phuoc 1 Internal Area, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Phu My Hung - Saigon South Serviced Apartments 1 - Near Vivo City Mall,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6537545-Reviews-Phu_My_Hung_Saigon_South_Serviced_Apartments_1_Near_Vivo_City_Mall-Ho_Chi_Minh_City.html,ok_jsonld,4.9,12.0,368421.0,894737.0,631579.0,"R4-88 Hung Phuoc 1, Phu My Hung, Tan Phong Ward District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Quang Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6676681-Reviews-Quang_Guest_House-Ho_Chi_Minh_City.html,ok_jsonld,4.3,14.0,421053.0,657895.0,539474.0,"40/7 Bùi Viện, phường Phạm Ngũ Lão, quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Fide Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13953532-Reviews-Fide_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,9.0,578947.0,947368.0,763157.5,"472-474 Phạm Thái Bường Phường Tân Hưng, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Căn hộ Sài Gòn River Gate,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21059777-Reviews-Saigon_Apartment_River_Gate_Residence-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,894737.0,2921053.0,1907895.0,"155 Ben Van Don Street Ward 6, District 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Villa Aria Muine,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d2663363-Reviews-Villa_Aria_Muine-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,4.7,405.0,1578947.0,3500000.0,2539473.5,60A Nguyen Dinh Chieu,,Việt Nam,0.0,0.0,
Phoenix Sapa Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g737052-d15852604-Reviews-Phoenix_Sapa_Hotel-Lao_Cai_Lao_Cai_Province.html,ok_jsonld,5.0,65.0,,,,"06 Vườn Treo, Lào Cai",,Việt Nam,0.0,0.0,
Ina Apartment - Nera Garden Hue,https://www.tripadvisor.com.vn/Hotel_Review-g293926-d27702552-Reviews-Ina_Apartment_Nera_Garden_Hue-Hue_Thua_Thien_Hue_Province.html,ok_jsonld,0.0,0.0,,,,"Đ. Số 04, Huế",,Việt Nam,0.0,0.0,
Sky Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d12618540-Reviews-Sky_Homestay-Da_Lat_Lam_Dong_Province.html,ok_jsonld,4.0,1.0,289474.0,289474.0,289474.0,"1/1 Le Hong Phong Ward 4, Đà Lạt",,Việt Nam,0.0,0.0,
Bac Ha Cozy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g2415097-d13923352-Reviews-Bac_Ha_Cozy_Hotel-Bac_Ha_Lao_Cai_Province.html,ok_jsonld,0.0,0.0,,,,"So 029, Duong Vu Van Mat, Bắc Hà",,Việt Nam,0.0,0.0,
Truong Phuc Vinh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d26447687-Reviews-Truong_Phuc_Vinh_Hotel-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,0.0,0.0,447368.0,447368.0,447368.0,91 Đường Lê Đại Hành,,Việt Nam,0.0,0.0,
Guiwu Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g317090-d1985118-Reviews-Guiwu_Garden_Hotel-Guiyang_Guizhou.html,ok_jsonld,3.5,4.0,,,,"No.135 Yuntan South Road, Jinyang New Area, Guizhou",,Việt Nam,0.0,0.0,
Mini Mekong,https://www.tripadvisor.com.vn/Hotel_Review-g737085-d17636629-Reviews-Mini_Mekong-Ben_Tre_Ben_Tre_Province_Mekong_Delta.html,ok_jsonld,5.0,3.0,,,,"323 Phú Lợi Bình Phú, Bến Tre",,Việt Nam,0.0,0.0,
Le Parc Sơn Trà Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g17786366-d25213783-Reviews-Le_Parc_Son_Tra_Hotel-Son_Tra_Peninsula_Da_Nang.html,ok_jsonld,0.0,0.0,,,,46 Lê Mạnh Trinh,,Việt Nam,0.0,0.0,
The Nature Phuket,https://www.tripadvisor.com.vn/Hotel_Review-g297930-d15023535-Reviews-The_Nature_Phuket-Patong_Kathu_Phuket.html,ok_jsonld,4.6,749.0,3289474.0,9157895.0,6223684.5,"322 Prabaramee Rd, Patong",,Việt Nam,0.0,0.0,
Evason Ana Mandara,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d25437950-Reviews-Evason_Ana_Mandara-Nha_Trang_Khanh_Hoa_Province.html,ok_jsonld,4.0,2.0,3157895.0,4552632.0,3855263.5,"Tran Phu St, Nha Trang",,Việt Nam,0.0,0.0,
Hotel 30-4,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d558178-Reviews-Hotel_30_4-Hanoi.html,ok_jsonld,3.0,1.0,,,,115 Pho Tran Hung Dao,,Việt Nam,0.0,0.0,
MANLI Resort Quang Binh,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d20153702-Reviews-MANLI_Resort_Quang_Binh-Dong_Hoi_Quang_Binh_Province.html,ok_jsonld,4.8,8.0,526316.0,710526.0,618421.0,"379 Trương Pháp Quang Phú, Đồng Hới",,Việt Nam,0.0,0.0,
Khách sạn Bạch Lim,https://www.tripadvisor.com.vn/Hotel_Review-g4235728-d7257092-Reviews-Bach_Lim_Hotel-Cua_Lo_Nghe_An_Province.html,ok_jsonld,0.0,0.0,,,,"Đường Ngang số 5, Đường Bình Minh, Khối 1, P.Thu Thủy, Cửa Lò",,Việt Nam,0.0,0.0,
The Sargon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15058947-Reviews-The_Sargon-Ho_Chi_Minh_City.html,ok_jsonld,4.5,11.0,710526.0,1631579.0,1171052.5,"2/42 Cao Thắng Phường 5, Quận 3, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Bali Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3189329-Reviews-Bali_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,28.0,894737.0,1552632.0,1223684.5,"Tan Phong Ward, Distict 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Boss Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5126508-Reviews-Boss_Hotel_3-Ho_Chi_Minh_City.html,ok_jsonld,3.3,68.0,947368.0,2263158.0,1605263.0,"14 Pho Duc Chinh Street Nguyen Thai Binh Ward, Dist 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
IconSphere Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33859392-Reviews-IconSphere_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,2078947.0,3473684.0,2776315.5,"39 Nam Ky Khoi Nghia,District 01, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A25 Hotel - 29 Bui Thi Xuan,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28003169-Reviews-A25_Hotel_29_Bui_Thi_Xuan-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,1026316.0,1763158.0,1394737.0,"29 - 31 Bui Thi Xuan, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cu Chi Boutique Farmstay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20235213-Reviews-Cu_Chi_Boutique_Farmstay-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,605263.0,763158.0,684210.5,"Số 14, Đường 393 Cây Sộp, Xã Tân an Hội, Huyện Củ Chi, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cola's Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13532505-Reviews-Cola_s_Homestay-Ho_Chi_Minh_City.html,ok_jsonld,5.0,4.0,578947.0,868421.0,723684.0,"382/11 Nguyen Thi Minh Khai, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Saigon Hub Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26551224-Reviews-Saigon_Hub_Hostel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,421053.0,684211.0,552632.0,"Hem191 A1B Cong Quynh Quan 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thuy Sakura Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8142608-Reviews-Thuy_Sakura_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,11.0,1210526.0,1921053.0,1565789.5,"10 Cao Ba Quat Str. Ben Nghe Wrd., Dist 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ailen Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25409583-Reviews-Ailen_Garden_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,500000.0,1078947.0,789473.5,"283/33 Pham Ngu Lao, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Haven - Lofts By The Park,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21192764-Reviews-The_Haven_Lofts_By_The_Park-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,842105.0,1210526.0,1026315.5,"176/11 Le Lai, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Valentine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5508268-Reviews-Valentine_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.7,17.0,842105.0,1526316.0,1184210.5,"93/1 Nguyễn Chí Thanh Phường 9, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A In Hotel Del Luna,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20261640-Reviews-A_In_Hotel_Del_Luna-Ho_Chi_Minh_City.html,ok_jsonld,5.0,3.0,710526.0,1236842.0,973684.0,"126 Đề Thám, Phường Cầu Ông Lãnh Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Central Hotel & Residences,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7617542-Reviews-Central_Hotel_Residences-Ho_Chi_Minh_City.html,ok_jsonld,4.1,8.0,605263.0,842105.0,723684.0,"R4-64 Hung Phuoc 4 Tan Phong, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Lan Anh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1601516-Reviews-Lan_Anh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,32.0,526316.0,1000000.0,763158.0,"252, Đề Thám, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Fortune 1127 Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9858895-Reviews-Fortune_1127_Central_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,2.0,526316.0,1210526.0,868421.0,"1127 Tran Hung Dao, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách sạn Ngọc Hà,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d627194-Reviews-Ngoc_Ha_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,63.0,1605263.0,2368421.0,1986842.0,"55 53, Le Anh Xuan Street Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Bizu Royal Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12847243-Reviews-Bizu_Royal_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,7.0,605263.0,1526316.0,1065789.5,"60-62 Cao Trieu Phat Hung Gia 4, Phu My Hung, Tan Phong Ward, District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
