hotel_name,hotel_url,rating,reviews,price_vnd
Media Central Hanoi,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d25311177-Reviews-Media_Central_Hanoi-Hanoi.html,,,
Khách sạn Duy Tân,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d1228671-Reviews-Duy_Tan_Hotel-Nha_Trang_Khanh_Hoa_Province.html,,,
Kanaya,https://www.tripadvisor.com.vn/Hotel_Review-g298115-d1083038-Reviews-Kanaya-Kanazawa_Ishikawa_Prefecture_Hokuriku_Chubu.html,,,
Khách sạn Vân Hòa Phát,https://www.tripadvisor.com.vn/Hotel_Review-g8429843-d7340168-Reviews-Van_Hoa_Phat_Hotel-Phuoc_Buu_Ba_Ria_Vung_Tau_Province.html,,,
One Farrer Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g294265-d6530192-Reviews-One_Farrer_Hotel-Singapore.html,,,
Zhuhai Holiday Resort Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g297418-d535951-Reviews-Zhuhai_Holiday_Resort_Hotel-Zhuhai_Guangdong.html,,,
Song Anh Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3750846-Reviews-Song_Anh_Hotel_3-Ho_Chi_Minh_City.html,,21,
Jasmine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1401060-Reviews-Jasmine_Hotel-Ho_Chi_Minh_City.html,,506,
La Bonita Hotel And Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25799914-Reviews-La_Bonita_Hotel_And_Apartments-Ho_Chi_Minh_City.html,,10,
Luna Hotel Saigon Center,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33093160-Reviews-Luna_Hotel_Saigon_Center-Ho_Chi_Minh_City.html,,2,
Blue Diamond 8B Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16866472-Reviews-Blue_Diamond_8B_Hotel-Ho_Chi_Minh_City.html,,15,
Acnos Grand Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24181191-Reviews-Acnos_Grand_Hotel-Ho_Chi_Minh_City.html,,10,
Khách sạn DDA Quận 1 (BIZU),https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2699399-Reviews-DDA_Hotel_District_1-Ho_Chi_Minh_City.html,,294,
My Stay Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25231307-Reviews-My_Stay_Hotel_Apartment-Ho_Chi_Minh_City.html,,40,
Pearl Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26329084-Reviews-Pearl_Central_Hotel-Ho_Chi_Minh_City.html,,3,
Airstar Hotel & Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15604891-Reviews-Airstar_Hotel_Apartments-Ho_Chi_Minh_City.html,,7,
Kim Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1234514-Reviews-Kim_Hotel-Ho_Chi_Minh_City.html,,221,
Khách sạn Ngọc Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d640252-Reviews-Ngoc_Minh_Hotel-Ho_Chi_Minh_City.html,,312,
Huazhu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28643274-Reviews-Huazhu_Hotel-Ho_Chi_Minh_City.html,,14,
Cozi 5 Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23463969-Reviews-Cozi_5_Hotel_Apartment-Ho_Chi_Minh_City.html,,16,
Silk Hong Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26684762-Reviews-Silk_Hong_Ha_Hotel-Ho_Chi_Minh_City.html,,2,
Mobylette Saigon Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3324337-Reviews-Mobylette_Saigon_Hostel-Ho_Chi_Minh_City.html,,68,
Cherry Blossom Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33021639-Reviews-Cherry_Blossom_Boutique_Hotel-Ho_Chi_Minh_City.html,,3,
Sao Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10433139-Reviews-Sao_Mai_Hotel-Ho_Chi_Minh_City.html,,6,
Woody House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19842768-Reviews-Woody_House-Ho_Chi_Minh_City.html,,3,
Stellar Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24987824-Reviews-Stellar_Boutique_Hotel-Ho_Chi_Minh_City.html,,8,
S79 Happy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2108931-Reviews-S79_Happy_Hotel-Ho_Chi_Minh_City.html,,6,
Kim Khoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3186385-Reviews-Kim_Khoi_Hotel-Ho_Chi_Minh_City.html,,41,
Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13473930-Reviews-Mai_Hotel-Ho_Chi_Minh_City.html,,46,
Senerity Sky Villas By Luminous Luxury Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25417859-Reviews-Senerity_Sky_Villas_By_Luminous_Luxury_Apartment-Ho_Chi_Minh_City.html,,4,
Boutique Garden Hotel Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3228783-Reviews-Boutique_Garden_Hotel_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,14,
New Pearl Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3323671-Reviews-New_Pearl_Hotel-Ho_Chi_Minh_City.html,,43,
Titi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2259204-Reviews-Titi_Hotel-Ho_Chi_Minh_City.html,,49,
Duc Minh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3236157-Reviews-Duc_Minh_Hotel-Ho_Chi_Minh_City.html,,16,
El Ocaso - Khách sạn và Căn hộ,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23447019-Reviews-El_Ocaso_Hotel_and_Apartments-Ho_Chi_Minh_City.html,,13,
The Rice 131 Bui Vien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d29185224-Reviews-The_Rice_131_Bui_Vien_Hotel-Ho_Chi_Minh_City.html,,7,
Craftsman Bangkok,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d14175354-Reviews-Craftsman_Bangkok-Bangkok.html,,,
Khanh Linh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303945-d10819616-Reviews-Khanh_Linh_Hotel-Ninh_Binh_Ninh_Binh_Province.html,,,
Khách Sạn Việt Trì Garden,https://www.tripadvisor.com.vn/Hotel_Review-g12866445-d15217920-Reviews-Viet_Tri_Garden_Hotel-Viet_Tri_Phu_Tho_Province.html,,,
Anh Thu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d6771568-Reviews-Anh_Thu_Hotel-Can_Tho_Mekong_Delta.html,,,
My Linh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d3236221-Reviews-My_Linh_Hotel-Quy_Nhon_Binh_Dinh_Province.html,,,
Ha Giang City Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d28109000-Reviews-Ha_Giang_City_Hostel-Ha_Giang_Ha_Giang_Province.html,,,
Khách Sạn Zalo Sea Đà Nẵng,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d12118099-Reviews-Zalo_Sea_Hotel_Da_Nang-Da_Nang.html,,,
Luca Hoi An Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d17161114-Reviews-Luca_Hoi_An_Homestay-Hoi_An_Quang_Nam_Province.html,,,
Pine Hill Hotel Dalat,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d33983372-Reviews-Pine_Hill_Hotel_Dalat-Da_Lat_Lam_Dong_Province.html,,,
Pho Hien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d4875351-Reviews-Pho_Hien_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
Okada Manila,https://www.tripadvisor.com.vn/Hotel_Review-g312693-d12412743-Reviews-Okada_Manila-Paranaque_Metro_Manila_Luzon.html,,,
Beijing Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1554764-d4036907-Reviews-Beijing_Hotel-Vinh_Nghe_An_Province.html,,,
Comay Sapa House,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d33161015-Reviews-Comay_Sapa_House-Sapa_Lao_Cai_Province.html,,,
Ha Noi Calido Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d25065060-Reviews-Ha_Noi_Calido_Hotel-Hanoi.html,,,
Peach Valley Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d23379712-Reviews-Peach_Valley_Hotel-Da_Lat_Lam_Dong_Province.html,,,
La Serena Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27717672-Reviews-La_Serena_Boutique_Hotel-Ho_Chi_Minh_City.html,,8,
La Casona Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24971338-Reviews-La_Casona_Hotel-Ho_Chi_Minh_City.html,,7,
Dhts Business Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22851088-Reviews-DHTS_Business_Hotel_Apartment-Ho_Chi_Minh_City.html,,9,
Khu dân cư SABINA - TP.HCM,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14156173-Reviews-SABINA_Residence_HCM-Ho_Chi_Minh_City.html,,11,
Homestead Parkview,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7108049-Reviews-Homestead_Parkview-Ho_Chi_Minh_City.html,,249,
Suzu Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32983845-Reviews-Suzu_Saigon_Hotel-Ho_Chi_Minh_City.html,,4,
Aurora Serviced Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13984372-Reviews-Aurora_Serviced_Apartments-Ho_Chi_Minh_City.html,,16,
Cherry Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1657038-Reviews-Cherry_Hotel-Ho_Chi_Minh_City.html,,52,
Jan Hostel Central Point,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26628547-Reviews-Jan_Hostel_Central_Point-Ho_Chi_Minh_City.html,,7,
Spotlight Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13384611-Reviews-Spotlight_Hotel-Ho_Chi_Minh_City.html,,29,
Saigon 1979 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20289933-Reviews-Saigon_1979_Hotel-Ho_Chi_Minh_City.html,,12,
CityHouse - Nest Metro Thao Đien,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33706402-Reviews-CityHouse_Nest_Metro_Thao_Dien-Ho_Chi_Minh_City.html,,,
Khách sạn Hoàng Yến,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3377510-Reviews-Hoang_Yen_Hotel-Ho_Chi_Minh_City.html,,2,
Khách sạn Sài Gòn Park,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13947310-Reviews-Saigon_Park_Hotel-Ho_Chi_Minh_City.html,,6,
Acnos Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25314653-Reviews-Acnos_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Sophia,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1471478-Reviews-Sophia_Hotel-Ho_Chi_Minh_City.html,,299,
Saigon Chill Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26267751-Reviews-Saigon_Chill_Hostel-Ho_Chi_Minh_City.html,,3,
Chez Lotus,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9861911-Reviews-Chez_Lotus-Ho_Chi_Minh_City.html,,227,
Diamond Luxury Benthanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12622539-Reviews-Diamond_Luxury_Benthanh-Ho_Chi_Minh_City.html,,60,
SoLex Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13338607-Reviews-SoLex_Hotel-Ho_Chi_Minh_City.html,,18,
A25 Hotel - 29 Bùi Thị Xuân,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1655846-Reviews-L_Harmonie_Hotel-Ho_Chi_Minh_City.html,,136,
Scenic Valley Suite,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19175044-Reviews-Scenic_Valley_Suite-Ho_Chi_Minh_City.html,,4,
Blue Diamond Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1726719-Reviews-Blue_Diamond_Hotel-Ho_Chi_Minh_City.html,,856,
The Mars Hotel Saigon Airport,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20051695-Reviews-The_Mars_Hotel_Saigon_Airport-Ho_Chi_Minh_City.html,,6,
My Home,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1853058-Reviews-My_Home-Ho_Chi_Minh_City.html,,77,
Beautiful Buivien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2218493-Reviews-Beautiful_Buivien_Hotel-Ho_Chi_Minh_City.html,,1725,
Khách sạn Sài Gòn Book,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7234959-Reviews-Sai_Gon_s_Book_Hotel-Ho_Chi_Minh_City.html,,126,
A&Em 44-46 Phan Bội Châu,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2545318-Reviews-A_EM_Ben_Thanh_Hotel-Ho_Chi_Minh_City.html,,130,
Valentine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3478095-Reviews-Valentine_Hotel-Ho_Chi_Minh_City.html,,137,
Nhà khách Luân Vũ,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d814347-Reviews-Luan_Vu_Hotel-Ho_Chi_Minh_City.html,,491,
Garden Villa Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d19501661-Reviews-Garden_Villa_Homestay-Ha_Giang_Ha_Giang_Province.html,,,
Seven A Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d18928040-Reviews-Seven_A_Hotel-Da_Lat_Lam_Dong_Province.html,,,
YOTEL Singapore Orchard Road,https://www.tripadvisor.com.vn/Hotel_Review-g294265-d12559807-Reviews-YOTEL_Singapore_Orchard_Road-Singapore.html,,,
Kaya Hotel Quy Nhon,https://www.tripadvisor.com.vn/Hotel_Review-g608528-d13985114-Reviews-Kaya_Hotel_Quy_Nhon-Quy_Nhon_Binh_Dinh_Province.html,,,
Meliá Vinpearl Phu Quoc,https://www.tripadvisor.com.vn/Hotel_Review-g12666019-d12311302-Reviews-Melia_Vinpearl_Phu_Quoc-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Sun Clover Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g21301834-d26452105-Reviews-Sun_Clover_Boutique_Hotel-Tay_Ho_Hanoi.html,,,
Beezone Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g670918-d11954656-Reviews-Beezone_Hostel-Buon_Ma_Thuot_Dak_Lak_Province.html,,,
Areca Resort,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d9793600-Reviews-Areca_Resort-Phan_Thiet_Binh_Thuan_Province.html,,,
Khách Sạn Semec Nghi Sơn,https://www.tripadvisor.com.vn/Hotel_Review-g1236104-d9787720-Reviews-Semec_Hotel-Thanh_Hoa_Thanh_Hoa_Province.html,,,
The Sanubari,https://www.tripadvisor.com.vn/Hotel_Review-g21092964-d25044850-Reviews-The_Sanubari-Lamboya_Sumba_East_Nusa_Tenggara.html,,,
Quang Minh Dalat Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d15192044-Reviews-Quang_Minh_Dalat_Hotel-Da_Lat_Lam_Dong_Province.html,,,
Angsana Lăng Cô,https://www.tripadvisor.com.vn/Hotel_Review-g19732319-d3504912-Reviews-Angsana_Lang_Co-Loc_Vinh_Phu_Loc_District_Thua_Thien_Hue_Province.html,,,
Bien May Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d1150606-Reviews-Bien_May_Hotel-Sapa_Lao_Cai_Province.html,,,
Central-hotel  Kaiserhof,https://www.tripadvisor.com.vn/Hotel_Review-g187351-d201276-Reviews-Central_hotel_Kaiserhof-Hannover_Lower_Saxony.html,,,
5B Phan Huy Chu,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d16712243-Reviews-5B_Phan_Huy_Chu-Hanoi.html,,,
New Sai Gon Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6972670-Reviews-New_Sai_Gon_Hostel-Ho_Chi_Minh_City.html,,305,
Vissai Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2018100-Reviews-Vissai_Saigon_Hotel-Ho_Chi_Minh_City.html,,459,
Khách sạn Roseland Point,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1379041-Reviews-Roseland_Point_Hotel-Ho_Chi_Minh_City.html,,459,
Khách sạn Yellow House Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3750553-Reviews-Yellow_House_Saigon_Hotel-Ho_Chi_Minh_City.html,,193,
Bizu Boutique Hotel Phu My Hung,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1960536-Reviews-Bizu_Boutique_Hotel_Phu_My_Hung-Ho_Chi_Minh_City.html,,163,
Khách Sạn Grand Cititel Central Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19385825-Reviews-Grand_Cititel_Central_Sai_Gon_Hotel-Ho_Chi_Minh_City.html,,42,
New Saigon Hostel 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9699862-Reviews-New_Saigon_Hostel_2-Ho_Chi_Minh_City.html,,71,
Ava Saigon 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2357563-Reviews-Ava_Saigon_2-Ho_Chi_Minh_City.html,,143,
Marie-Line Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12458696-Reviews-Marie_Line_Hotel-Ho_Chi_Minh_City.html,,48,
Nhà nghỉ Giang Sơn 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7257057-Reviews-Giang_Son_Guesthouse_2-Ho_Chi_Minh_City.html,,108,
Khách sạn Hà Hiển,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d620246-Reviews-Me_Gustas_MetroPoint-Ho_Chi_Minh_City.html,,246,
Thien Ha Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7355387-Reviews-Thien_Ha_Hotel_Apartment-Ho_Chi_Minh_City.html,,43,
Khách sạn Lestar 1,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15521293-Reviews-Lestar_Hotel_1-Ho_Chi_Minh_City.html,,23,
Thien Tu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12331996-Reviews-Thien_Tu_Hotel-Ho_Chi_Minh_City.html,,20,
Khách sạn Empress IMS Hồ Chí Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d306247-Reviews-Empress_Hotel_IMS_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,199,
XAVIER HOTEL,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6868545-Reviews-Xavier_Hotel-Ho_Chi_Minh_City.html,,72,
Ananas Family Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10046863-Reviews-Ananas_Family_Hotel-Ho_Chi_Minh_City.html,,32,
Cozy House 140,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12455028-Reviews-Cozy_House_140-Ho_Chi_Minh_City.html,,25,
Sài Gòn Hostel One,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8837672-Reviews-Sai_Gon_Hostel_One-Ho_Chi_Minh_City.html,,43,
Attica Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3318590-Reviews-Attica_Hotel-Ho_Chi_Minh_City.html,,218,
Usagiyah Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12842188-Reviews-Usagiyah_Guest_House-Ho_Chi_Minh_City.html,,25,
Convinia Luxury The Peak Midtown,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26636485-Reviews-Convinia_Luxury_The_Peak_Midtown-Ho_Chi_Minh_City.html,,5,
Iris Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6538615-Reviews-Iris_Hotel-Ho_Chi_Minh_City.html,,98,
Khách sạn Bloom Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1675699-Reviews-Palago_MC_Hotel-Ho_Chi_Minh_City.html,,153,
Holiday Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1438526-Reviews-Holiday_Hotel-Ho_Chi_Minh_City.html,,38,
La Palma - Garden Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3947248-Reviews-La_Palma_Garden_Saigon_Hotel-Ho_Chi_Minh_City.html,,5,
Phu My Hung - Saigon South Serviced Apartments 1 - Near Vivo City Mall,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6537545-Reviews-Phu_My_Hung_Saigon_South_Serviced_Apartments_1_Near_Vivo_City_Mall-Ho_Chi_Minh_City.html,,12,
Quang Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6676681-Reviews-Quang_Guest_House-Ho_Chi_Minh_City.html,,14,
Fide Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13953532-Reviews-Fide_Hotel-Ho_Chi_Minh_City.html,,9,
Căn hộ Sài Gòn River Gate,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21059777-Reviews-Saigon_Apartment_River_Gate_Residence-Ho_Chi_Minh_City.html,,3,
Villa Aria Muine,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d2663363-Reviews-Villa_Aria_Muine-Phan_Thiet_Binh_Thuan_Province.html,,,
Phoenix Sapa Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g737052-d15852604-Reviews-Phoenix_Sapa_Hotel-Lao_Cai_Lao_Cai_Province.html,,,
Ina Apartment - Nera Garden Hue,https://www.tripadvisor.com.vn/Hotel_Review-g293926-d27702552-Reviews-Ina_Apartment_Nera_Garden_Hue-Hue_Thua_Thien_Hue_Province.html,,,
Sky Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d12618540-Reviews-Sky_Homestay-Da_Lat_Lam_Dong_Province.html,,,
Bac Ha Cozy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g2415097-d13923352-Reviews-Bac_Ha_Cozy_Hotel-Bac_Ha_Lao_Cai_Province.html,,,
Truong Phuc Vinh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d26447687-Reviews-Truong_Phuc_Vinh_Hotel-Phan_Thiet_Binh_Thuan_Province.html,,,
Guiwu Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g317090-d1985118-Reviews-Guiwu_Garden_Hotel-Guiyang_Guizhou.html,,,
Mini Mekong,https://www.tripadvisor.com.vn/Hotel_Review-g737085-d17636629-Reviews-Mini_Mekong-Ben_Tre_Ben_Tre_Province_Mekong_Delta.html,,,
Le Parc Sơn Trà Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g17786366-d25213783-Reviews-Le_Parc_Son_Tra_Hotel-Son_Tra_Peninsula_Da_Nang.html,,,
The Nature Phuket,https://www.tripadvisor.com.vn/Hotel_Review-g297930-d15023535-Reviews-The_Nature_Phuket-Patong_Kathu_Phuket.html,,,
Evason Ana Mandara,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d25437950-Reviews-Evason_Ana_Mandara-Nha_Trang_Khanh_Hoa_Province.html,,,
Hotel 30-4,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d558178-Reviews-Hotel_30_4-Hanoi.html,,,
MANLI Resort Quang Binh,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d20153702-Reviews-MANLI_Resort_Quang_Binh-Dong_Hoi_Quang_Binh_Province.html,,,
Khách sạn Bạch Lim,https://www.tripadvisor.com.vn/Hotel_Review-g4235728-d7257092-Reviews-Bach_Lim_Hotel-Cua_Lo_Nghe_An_Province.html,,,
M Village Hotel Long Biên,https://www.tripadvisor.com.vn/Hotel_Review-g21333608-d32799524-Reviews-M_Village_Hotel_Long_Bien-Long_Bien_Hanoi.html,,,
The Sargon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15058947-Reviews-The_Sargon-Ho_Chi_Minh_City.html,,11,
Bali Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3189329-Reviews-Bali_Hotel-Ho_Chi_Minh_City.html,,28,
Boss Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5126508-Reviews-Boss_Hotel_3-Ho_Chi_Minh_City.html,,68,
IconSphere Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33859392-Reviews-IconSphere_Hotel-Ho_Chi_Minh_City.html,,2,
A25 Hotel - 29 Bui Thi Xuan,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28003169-Reviews-A25_Hotel_29_Bui_Thi_Xuan-Ho_Chi_Minh_City.html,,2,
Cu Chi Boutique Farmstay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20235213-Reviews-Cu_Chi_Boutique_Farmstay-Ho_Chi_Minh_City.html,,3,
Cola's Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13532505-Reviews-Cola_s_Homestay-Ho_Chi_Minh_City.html,,4,
Saigon Hub Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26551224-Reviews-Saigon_Hub_Hostel-Ho_Chi_Minh_City.html,,2,
Thuy Sakura Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8142608-Reviews-Thuy_Sakura_Hotel-Ho_Chi_Minh_City.html,,11,
Ailen Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25409583-Reviews-Ailen_Garden_Hotel-Ho_Chi_Minh_City.html,,2,
The Haven - Lofts By The Park,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21192764-Reviews-The_Haven_Lofts_By_The_Park-Ho_Chi_Minh_City.html,,2,
Valentine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5508268-Reviews-Valentine_Hotel-Ho_Chi_Minh_City.html,,17,
A In Hotel Del Luna,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20261640-Reviews-A_In_Hotel_Del_Luna-Ho_Chi_Minh_City.html,,3,
Central Hotel & Residences,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7617542-Reviews-Central_Hotel_Residences-Ho_Chi_Minh_City.html,,8,
Khách sạn Lan Anh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1601516-Reviews-Lan_Anh_Hotel-Ho_Chi_Minh_City.html,,32,
Fortune 1127 Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9858895-Reviews-Fortune_1127_Central_Hotel-Ho_Chi_Minh_City.html,,2,
Khách sạn Ngọc Hà,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d627194-Reviews-Ngoc_Ha_Hotel-Ho_Chi_Minh_City.html,,63,
Bizu Royal Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12847243-Reviews-Bizu_Royal_Hotel-Ho_Chi_Minh_City.html,,7,
Khách Sạn Anh Đào,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12423940-Reviews-Anh_Dao_Hotel-Ho_Chi_Minh_City.html,,,
Vuong Quang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2266885-Reviews-Vuong_Quang_Hotel-Ho_Chi_Minh_City.html,,33,
