hotelId,hotelName,star,starType,categoryName,categoryId,cityId,cityName,address,positionDesc,latitude,longitude,commentScore,commentDescription,commenterNumber,fullRating,cleanlinessScore,facilitiesScore,locationScore,serviceScore,imageUrl,imageUrls,buttonContent,minPrice,avgPrice,maxPrice,displayPrices,roomNames,checkInDates,checkOutDates,amenities
117098829,SAZI OPERA HOME HCM(SAZI OPERA HOME HCM),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,Lê Thánh Tôn,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,10.777597,106.704497,"6,3",,16 đánh giá,10,6.1,5.7,7.3,6.0,https://ak-d.tripcdn.com/images/0582x12000nw20n0dB0BF_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0582x12000nw20n0dB0BF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1ik1t12000o9zjqof24A5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2212000nis04wd629B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224b120009svlin41040_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223512000dtvo3u50E5E_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,803929,803929,2431886,803.929₫,Studio Cao Cấp,20251223,20251224,"Tủ lạnh, Lò vi sóng, Có cửa sổ, Nhà bếp, 25 ㎡, Wi-Fi, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, 17 ㎡, Internet: Liên hệ khách sạn, Ghế Sofa, Máy giặt, Điều hòa nhiệt độ, Máy sấy tóc"
129203080,Căn Hộ Dịch Vụ LUNA - Khu Dân Cư Cao Cấp Landmark 81(LUNA Apartment - Landmark 81 Luxury Residence Urban),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,Công viên Vinhome Central Park,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,10.79548,106.71899,,,,,,,,,https://ak-d.tripcdn.com/images/1mc5c12000l89y6kd4B7A_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5c12000l89y6kd4B7A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z60j12000l87jh10D69C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0x12000l89rk245E3D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1512000l89bo1k51F2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5w12000l89rcd216EE_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1394301,1394301,2275256,1.394.301₫,1 Phòng Ngủ,20251223,20251224,"Tủ lạnh, Lò vi sóng, Có cửa sổ, Nhà bếp, 53 ㎡, Ban công, Điều hòa nhiệt độ (Chỉ làm mát), 110 ㎡, 83 ㎡, Phòng Tắm Riêng, Một số phòng không hút thuốc, Ghế Sofa, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), TV, Máy giặt, Máy sấy tóc"
132715024,S79 Happy Hotel 1 Saigon(S79 Happy Hotel 1 Saigon),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.766675,106.677418,,,,,,,,,https://ak-d.tripcdn.com/images/1z64w12000pq83ypg694E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z64w12000pq83ypg694E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z62p12000pq81ex77D06_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64v12000pqbawskFDA3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z67012000pq81nzy7E2B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65112000pq81gloBE88_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1565483,1565483,1874761,1.565.483₫,Double Room,20251223,20251224,"Internet: Liên hệ khách sạn, Không hút thuốc, Không có cửa sổ, 15 ㎡"
128765385,HOTEL THONG HUONG(HOTEL THONG HUONG),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,10.796362,106.652863,,,,,,,,,https://ak-d.tripcdn.com/images/1z60912000krgsunqB440_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z60912000krgsunqB440_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4a12000krmszhr8B1B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1312000krmt28y8DEF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z61s12000krgq9eo9240_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65n12000krgsu4bD196_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,519772,519772,594384,519.772₫,Phòng Đôi Tiêu Chuẩn,20251223,20251224,"Tủ lạnh, Nhìn ra thành phố, Suối nước nóng riêng, Điều hòa nhiệt độ (Chỉ làm mát), Bar mini, Phòng Tắm Riêng, TV, Không hút thuốc, Sân thượng, Ghế Sofa, Wi-Fi miễn phí, Tiện ích phòng chờ cao cấp, Máy điều hòa (Chỉ làm mát), 35 ㎡, 38 ㎡, Vòi hoa sen, Máy sấy tóc"
132380967,Căn hộ Diamond Suite(Diamond Suite Apartment),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,Phú Mỹ Hưng,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,10.733626,106.707984,"6,0",,2 đánh giá,10,6.0,6.0,6.0,6.0,https://ak-d.tripcdn.com/images/1mc1k12000pcpz3d1DD17_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc1k12000pcpz3d1DD17_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6a12000pds90is58ED_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0221s12000pxndg2r5B12_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z66712000pbiz3flE7FA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z61o12000pbizdii057F_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,514891,514891,589487,514.891₫,Studio Standard Apartment ,20251223,20251224,"Tủ lạnh, Lò vi sóng, Wi-Fi, Tầng: 1, Cửa sổ hướng ra hành lang, Nhìn ra thành phố, Nhà bếp, 55 ㎡, 55 ㎡ | Tầng: 4, 65 ㎡, Tầng: 2, Tầng: 1-2, 65 ㎡ | Tầng: 3, 59 ㎡, Không hút thuốc, 65 ㎡ | Tầng: 1, Internet: Liên hệ khách sạn, 65 ㎡ | Tầng: 2, Máy giặt, Máy sấy tóc, Có cửa sổ, Tầng: 3, 35 ㎡ | Tầng: 1-2, Phòng Tắm Riêng, Một số phòng không hút thuốc, 35 ㎡, Được phép hút thuốc, Tầng: 4"
98557554,S Lux Apartment(S Lux Apartment),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,Ven sông Bạch Đằng,Gần Phố Nhật Sài Gòn | Ven sông Bạch Đằng,10.766564,106.703205,"6,5",,69 đánh giá,10,6.6,6.7,6.8,5.8,https://ak-d.tripcdn.com/images/1mc5v12000frvzt8w755E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5v12000frvzt8w755E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02010120009v3q823688E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2012000b2qhuak1C8A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3612000c4g0vxjF797_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0204512000a3g62z788DC_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1252593,1252593,3088593,1.252.593₫,S Lux studio,20251223,20251224,"Tủ lạnh, Lò vi sóng, Ban công, 70 ㎡, Nhìn ra vườn, 100 ㎡, Nhìn ra sân, Tầng: 17-33, 37 ㎡ | Tầng: 7, 37 ㎡, Tầng: 13-27, Nhìn ra thành phố, Nhà bếp, Tầng: 5-15, Tầng: 7, TV, Điều hòa nhiệt độ, Nhìn ra hồ bơi, 70 ㎡ | Tầng: 17-33, Nhìn ra danh lam thắng cảnh, Không hút thuốc, Máy điều hòa, Nhìn ra sông, 33 ㎡ | Tầng: 5-15, Internet: Liên hệ khách sạn, Máy giặt, Máy sấy tóc, Có cửa sổ, 29 ㎡, 33 ㎡, 100 ㎡ | Tầng: 13-27, Phòng Tắm Riêng, Một số phòng không hút thuốc, Wi-Fi miễn phí, Chú thích chi tiết cho TV"
123326457,Sun Avenue by Emily in Saigon(Sun Avenue by Emily in Saigon),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,An Phú,Gần Landmark 81 Sky View Observatory | An Phú,10.784899,106.747446,"6,5",,5 đánh giá,10,6.5,6.5,6.5,6.5,https://ak-d.tripcdn.com/images/1mc0412000fn2pflmF65A_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc0412000fn2pflmF65A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc7312000pdyejflFFB5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0d12000pdyf7l90A4B_R_600_600_R5_D.png_.webp, https://ak-d.tripcdn.com/images/1mc3g12000fn2bhttA06E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1l12000fn2lo4a9056_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1129470,1129470,2747705,1.129.470₫,Studio,20251223,20251224,"Tủ lạnh, Lò vi sóng, Nhìn ra thành phố, Nhà bếp, Ban công, 55 ㎡, 90 ㎡, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Ghế Sofa, Wi-Fi miễn phí, 35 ㎡, 75 ㎡, TV, Điều hòa nhiệt độ, Máy sấy tóc"
123288253,The Galleria Thủ Thiêm - Panorama Sky View(The Galleria Residence),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,,Gần Phố Nhật Sài Gòn,10.779235,106.712429,"6,3",,7 đánh giá,10,6.9,6.2,6.9,5.3,https://ak-d.tripcdn.com/images/1mc4w12000fld4han43A6_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc4w12000fld4han43A6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2h12000of5pavdBCEE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3s12000flczxvyCC2E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6512000fldmfy744BE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5l12000fldmr0mD1F5_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2168426,2168426,5437019,2.168.426₫,Căn hộ một phòng ngủ,20251223,20251224,"Tủ lạnh, Lò vi sóng, Nhìn ra thành phố, Nhà bếp, Ban công, Điều hòa nhiệt độ (Chỉ làm mát), 110 ㎡, 60 ㎡, Không hút thuốc, 85 ㎡, Ghế Sofa, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), Bồn tắm, TV, Máy giặt, Máy sấy tóc"
127318842,KN6HOLIDAY VILLA(KN6HOLIDAY VILLA),2,2,Biệt thự,507,301,TP. Hồ Chí Minh,,Gần Ga Tàu Điện Ngầm Thảo Điền,10.79536,106.732629,,,1 đánh giá,10,,,,,https://ak-d.tripcdn.com/images/1z61s12000ixbhhvvDB2E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z61s12000ixbhhvvDB2E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1h12000jaymrip8E4D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6512000jaydsj24DD7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5s12000jahsi9y3A67_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z66912000ixbhtulB377_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,6951985,6951985,9432641,6.951.985₫,Biệt thự có bể bơi,20251223,20251224,"Nhà bếp, Ban công, Một số phòng có cửa sổ, Không hút thuốc, Máy điều hòa, 200 ㎡, Sân thượng, Internet: Liên hệ khách sạn, Máy giặt, Điều hòa nhiệt độ"
129369573,AQHOMES - Vinhomes Grand Park(AQHOMES - Vinhomes Grand Park),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,,"Cách trung tâm 17,6km",10.846813,106.842438,,,,10,,,,,https://ak-d.tripcdn.com/images/1mc5712000ldp6l5d4171_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5712000ldp6l5d4171_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63h12000l967xgy0EDD_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64n12000l967peh41E6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0w12000lds7ps7D619_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63m12000l96df571A10_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,711806,711806,843056,711.806₫,The Beverly - Studio Xanh,20251223,20251224,"Tủ lạnh, Lò vi sóng, Nhà bếp, Ban công, Điều hòa nhiệt độ (Chỉ làm mát), 32 ㎡, Phòng Tắm Riêng, Không hút thuốc, Sân thượng, Nhìn ra sông, Hệ thống sưởi, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), TV, Máy giặt, Máy sấy tóc"
131716367,Vinhomes Grand Park Căn hộ Sang trọng PDG(Vinhomes Grand Park - PDG Elegant Residence),3,1,Căn hộ dịch vụ,505,301,TP. Hồ Chí Minh,,"Cách trung tâm 17,4km",10.844075,106.841757,"8,9",Rất Tốt,2 đánh giá,10,10.0,9.4,7.6,8.8,https://ak-d.tripcdn.com/images/1mc0712000o1ep3785345_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc0712000o1ep3785345_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64o12000nucl0g8963A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3512000p7idnpaFD22_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z60y12000nuckuwu4F82_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4g12000ldtxkqe0DC6_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,912983,912983,1960220,912.983₫,Căn hộ 1 phòng ngủ,20251223,20251224,"Tủ lạnh, Lò vi sóng, Ban công, Nhìn ra sân, Hướng công viên, Ghế Sofa, Tầng: 4,27, Nhìn ra thành phố, Nhà bếp, 87 ㎡, Tầng: 18, 75 ㎡, TV, Điều hòa nhiệt độ, Tầng: 21, Máy điều hòa, Vòi hoa sen, Máy giặt, Máy sấy tóc, 87 ㎡ | Tầng: 4,27, 30 ㎡ | Tầng: 21, Phòng Tắm Riêng, Một số phòng không hút thuốc, Wi-Fi miễn phí, 30 ㎡, 110 ㎡ | Tầng: 25, 110 ㎡, 75 ㎡ | Tầng: 18, Tầng: 25"
129202068,Studio-GH5 - Vinhome Grand Park - TP Thủ Đức(Studio-GH5 - Vinhomes Grand Park - Thu Duc City),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,,"Cách trung tâm 15,8km",10.834106,106.829862,"10,0",Nổi Bật,1 đánh giá,10,10.0,10.0,10.0,10.0,https://ak-d.tripcdn.com/images/1mc3q12000lb5txa9EF27_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc3q12000lb5txa9EF27_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63k12000l7brrkx140A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5m12000p7id8lzAEE3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z67112000l7brjtyB596_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0d12000p7id9x3A5CA_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1734739,1734739,2374059,1.734.739₫,Căn hộ 1 phòng ngủ,20251223,20251224,"Tủ lạnh, Lò vi sóng, Ban công, Ghế Sofa, Nhìn ra thành phố, Nhà bếp, 32 ㎡, Tầng: 18, 75 ㎡, TV, Điều hòa nhiệt độ (Chỉ làm mát), Không hút thuốc, 88 ㎡, Tầng: 4-30, Máy giặt, Máy sấy tóc, 88 ㎡ | Tầng: 4-30, Phòng Tắm Riêng, 120 ㎡, Một số phòng không hút thuốc, Wi-Fi miễn phí, 75 ㎡ | Tầng: 18, Máy điều hòa (Chỉ làm mát)"
132023042,Golden King Tower(Golden King),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,Phú Mỹ Hưng,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,10.726352,106.72394,"4,0",,1 đánh giá,10,4.0,4.0,4.0,4.0,https://ak-d.tripcdn.com/images/1mc5j12000oq8r6flF0C7_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5j12000oq8r6flF0C7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65b12000olf6vgb01FE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3r12000oq87e4eD489_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63f12000olf5ipaC940_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2m12000oq879p75CAF_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,825926,825926,925926,825.926₫,Phòng studio King Deluxe,20251223,20251224,"Tủ lạnh, Lò vi sóng, Ghế Sofa, 50 ㎡, Nhìn ra thành phố, Nhà bếp, Tầng: 10, TV, Máy điều hòa (Chỉ làm mát), 50 ㎡ | Tầng: 15, Điều hòa nhiệt độ (Chỉ làm mát), Tiện ích phòng chờ cao cấp, Vòi hoa sen, Máy giặt, Máy sấy tóc, 60 ㎡, Tầng: 15, Phòng Tắm Riêng, Wi-Fi miễn phí, 60 ㎡ | Tầng: 10, Được phép hút thuốc"
122003424,Bình Triệu Hotel - Gò Vấp(Binh Trieu Hotel - Go Vap),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,10.838133,106.680735,"5,7",,2 đánh giá,10,3.9,5.9,4.9,8.0,https://ak-d.tripcdn.com/images/1mc1q12000p2tofbnF9AA_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc1q12000p2tofbnF9AA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63s12000euz90zzF5CB_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222r12000pvvtc77B538_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223p12000pvvt4793264_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224h12000pvvsxk7C76D_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,417297,417297,589616,417.297₫,Phòng Đôi Tiêu Chuẩn,20251223,20251224,"Có cửa sổ, Nhìn ra thành phố, Ban công, 15 ㎡, 20 ㎡, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, 17 ㎡, Internet: Liên hệ khách sạn, TV, Điều hòa nhiệt độ, Máy sấy tóc"
21768255,Nhà trọ Trao đổi ngôn ngữ 1(Language Exchange Hostel 1),2,2,Nhà nghỉ thanh niên,519,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.770798,106.684169,"5,8",,35 đánh giá,10,5.6,5.6,6.0,6.2,https://ak-d.tripcdn.com/images/20030u000000ix6ivFAE8_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/20030u000000ix6ivFAE8_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02249120009gkmjopC092_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/200m0v000000jra7fFDFB_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/200j0v000000jhewz21BD_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225i120009svlpbj22AA_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,433681,433681,481887,433.681₫,Phòng đôi Deluxe có ban công,20251223,20251224,"Tủ lạnh, Có cửa sổ, Nhìn ra thành phố, Ban công, Nhìn ra sân, Nhìn ra vườn, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, 30 ㎡, Internet: Liên hệ khách sạn, Bồn tắm, TV, Điều hòa nhiệt độ, Máy sấy tóc"
123127784,The Lancaster Suites - Japan Town D1(The Lancaster Suites - Japan Town D1),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,Lê Thánh Tôn,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,10.780708,106.704563,"6,1",,11 đánh giá,10,6.2,5.6,6.8,5.7,https://ak-d.tripcdn.com/images/1mc2b12000ng9yv34B4B7_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc2b12000ng9yv34B4B7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0s12000g6ysy8yBAAA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6f12000g6yr3u704B3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0112000fh4aibb8276_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4212000fh49yx2E2ED_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2146856,2146856,5170132,2.146.856₫,Căn Hộ Studio,20251223,20251224,"Tủ lạnh, Lò vi sóng, Ban công, Ghế Sofa, 50 ㎡, Nhìn ra thành phố, Nhà bếp, Máy điều hòa (Chỉ làm mát), TV, Điều hòa nhiệt độ (Chỉ làm mát), Không hút thuốc, Máy giặt, Máy sấy tóc, Phòng Tắm Riêng, 120 ㎡, Wi-Fi miễn phí, Sân thượng, 80 ㎡"
122124155,The Metropole - Horizon View Riverside D2(The Metropole - Horizon View Riverside D2),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,,Gần Phố Nhật Sài Gòn,10.777851,106.710384,"5,4",,15 đánh giá,10,4.8,5.5,6.5,5.0,https://ak-d.tripcdn.com/images/02X4a12000frf7yj10549_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/02X4a12000frf7yj10549_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2212000ok7w3fpD50D_R_600_600_R5_D.png_.webp, https://ak-d.tripcdn.com/images/1mc5112000ok7wczm400C_R_600_600_R5_D.png_.webp, https://ak-d.tripcdn.com/images/1mc6112000fqvdbwjB48D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2812000fqvs56o51B5_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2219724,2219724,5432915,2.219.724₫,One-Bedroom Apartment,20251223,20251224,"Tủ lạnh, Lò vi sóng, Nhìn ra thành phố, Nhà bếp, Ban công, Điều hòa nhiệt độ (Chỉ làm mát), 110 ㎡, 60 ㎡, Không hút thuốc, 85 ㎡, Ghế Sofa, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), Bồn tắm, TV, Máy giặt, Máy sấy tóc"
103675108,The Galleria Residences(The Galleria Residences),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,,Gần Phố Nhật Sài Gòn,10.778952,106.713193,"5,0",,8 đánh giá,10,5.3,5.3,5.5,3.9,https://ak-d.tripcdn.com/images/1ik5012000oc46ze1AA56_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1ik5012000oc46ze1AA56_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224p12000lwcx670EBEA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226p12000lbml9w83BF6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1ik2q12000oc4yrvyAABD_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222c12000lbopxvkF3DE_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2450814,2450814,2792735,2.450.814₫,Căn hộ Tiêu chuẩn,20251223,20251224,"Tủ lạnh, Lò vi sóng, Nhìn ra vườn, 180 ㎡, Nhìn ra thành phố, Nhà bếp, TV, Điều hòa nhiệt độ, Nhìn ra hồ bơi, Không hút thuốc, Máy điều hòa, Nhìn ra sông, Internet: Liên hệ khách sạn, Máy sấy tóc, Có cửa sổ, 60 ㎡, Phòng Tắm Riêng, 120 ㎡, Wi-Fi miễn phí"
114762632,Palas House By Cozrum(Palas House By Cozrum),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu vực sân bay quốc tế Tân Sơn Nhất,Gần Cảng hàng không Quốc tế Tân Sơn Nhất | Khu vực sân bay quốc tế Tân Sơn Nhất,10.808697,106.648022,"5,7",,6 đánh giá,10,5.7,5.7,5.7,5.7,https://ak-d.tripcdn.com/images/1mc4b12000gjw3goeCA84_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc4b12000gjw3goeCA84_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226w12000gn8lo3wC124_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0221p12000gn8ll6900E0_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225f12000gn8lepu2D0C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223012000gn8l2frDA44_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,888728,888728,1684294,888.728₫,Căn Hộ Cao Cấp 2 Phòng Ngủ 1 WC 10' Gần Sân Bay,20251223,20251224,"Tủ lạnh, Wi-Fi, 50 ㎡ | Tầng: 4, Ghế Sofa, 50 ㎡, Nhìn ra thành phố, 30 ㎡ | Tầng: 5, 40 ㎡ | Tầng: 5, Điều hòa nhiệt độ (Chỉ làm mát), 40 ㎡, 3 ㎡, Không hút thuốc, Vòi hoa sen, Máy sấy tóc, Tầng: 5, Phòng Tắm Riêng, 30 ㎡, Máy điều hòa (Chỉ làm mát), Tầng: 4"
