hotel_id,city,hotel_name,hotel_link,room_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
IVU_HOTEL_001603,ho-chi-minh,Collection O VyVy Airport Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/vyvy-airport-hotel,IVU_ROOM_000320,Suite Deluxe,943000.0,30 m²,Giường cực dài,2.0,Hướng City view,Hướng City view; 30 m²; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Cửa sổ; Tủ quần áo; Giá treo quần áo; Máy giặt; Điều hòa cá nhân; Không hút thuốc
IVU_HOTEL_001604,ho-chi-minh,Khách sạn Sài Gòn's Book - Trước sân bay,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gons-book-hotel-the-airport-front,IVU_ROOM_000321,Suite Tiêu Chuẩn,938500.0,25 m²,Ổ cắm điện gần giường,2.0,Hướng Street view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng Street view; 25 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001604,ho-chi-minh,Khách sạn Sài Gòn's Book - Trước sân bay,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gons-book-hotel-the-airport-front,IVU_ROOM_000322,Suite Deluxe,1204000.0,40 m²,Ổ cắm điện gần giường,2.0,Hướng City view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 40 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Thanh vịn bồn tắm; Chốt cố định hạ thấp trên cửa; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Điện thoại trong phòng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001604,ho-chi-minh,Khách sạn Sài Gòn's Book - Trước sân bay,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gons-book-hotel-the-airport-front,IVU_ROOM_000323,Suite Gia Đình,1474000.0,45 m²,Ổ cắm điện gần giường,2.0,Hướng City view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 45 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001605,ho-chi-minh,Khách sạn Hà Oanh,https://www.ivivu.com/khach-san-ho-chi-minh/ha-oanh-hotel,,,,,,,,
IVU_HOTEL_001606,ho-chi-minh,Hotel Cát Tiên Sa,https://www.ivivu.com/khach-san-ho-chi-minh/hotel-cat-tien-sa,,,,,,,,
IVU_HOTEL_001607,ho-chi-minh,HANZ Minh Thu Hotel Go Vap,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-minh-thu-hotel-go-vap,,,,,,,,
IVU_HOTEL_001608,ho-chi-minh,Hung Huong Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hung-huong-hotel,IVU_ROOM_000324,Phòng Tiêu Chuẩn,377000.0,20 m²,Vải trải giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ; Tủ quần áo; Giá treo quần áo; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
IVU_HOTEL_001608,ho-chi-minh,Hung Huong Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hung-huong-hotel,IVU_ROOM_000325,Phòng Hảo Hạng,432250.0,20 m²,,2.0,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Cửa sổ
IVU_HOTEL_001608,ho-chi-minh,Hung Huong Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hung-huong-hotel,IVU_ROOM_000326,Tiêu chuẩn 3 người,587500.0,35 m²,Vải trải giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 35 m²; Ấm nước điện; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Điều hòa; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Cửa sổ; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói; Cho phép hút thuốc
IVU_HOTEL_001608,ho-chi-minh,Hung Huong Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hung-huong-hotel,IVU_ROOM_000327,Phòng Gia Đình,676250.0,30 m²,Vải trải giường,2.0,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Ấm nước điện; Bồn tắm; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Cửa sổ; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói
IVU_HOTEL_001609,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel,IVU_ROOM_000328,Phòng Cao Cấp Giường Đôi (Chỉ Gồm Phòng Nghỉ),526500.0,18 m²,,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; 18 m²; Phòng không hút thuốc; phòng tắm riêng; Vòi sen; Truy cập Internet - không dây; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Ô; Tủ lạnh; Bàn làm việc; Không hút thuốc
IVU_HOTEL_001609,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel,IVU_ROOM_000329,Phòng Deluxe giường đôi có ban công,693500.0,20 m²,,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 20 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Điều hòa; Ban công/sân hiên; Bàn làm việc; Cửa sổ
IVU_HOTEL_001609,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel,IVU_ROOM_000330,Phòng 2 giường có cảnh quan,763000.0,24 m²,,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 24 m²; Phòng không hút thuốc; phòng tắm riêng; Điều hòa
IVU_HOTEL_001609,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel,IVU_ROOM_000331,Phòng Ba Người,832500.0,25 m²,,2.0,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 25 m²; Phòng không hút thuốc; phòng tắm riêng; Điều hòa; Không hút thuốc
IVU_HOTEL_001609,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel,IVU_ROOM_001287,Phòng Superior Gia đình,1259000.0,40 m²,Ổ cắm điện gần giường,8.0,Hướng City view,Hướng City view; 40 m²; Hướng City view; 40 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Gương; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Bàn làm việc; tầng cao; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Đi lên bằng thang máy; Cửa an toàn cho em bé; Điều hòa cá nhân
IVU_HOTEL_001610,ho-chi-minh,Nhan Duc Hotel Nguyen Van Qua,https://www.ivivu.com/khach-san-ho-chi-minh/nhan-duc-hotel-nguyen-van-qua,,,,,,,,
IVU_HOTEL_001611,ho-chi-minh,M Village Living Hoàng Văn Thụ,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-hoang-van-thu,IVU_ROOM_001288,Phòng Tiêu Chuẩn,444000.0,12 m²,,2.0,Hướng Garden view,12 m²; Phòng không hút thuốc; Hướng Garden view; 12 m²; Hướng Garden view; 16 m²; 12 m²; Phòng không hút thuốc; Ổ điện hạ thấp; Báo động trực quan; Ấm nước điện; Máy sấy tóc; Gương; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Cách âm; Nước đóng chai miễn phí; Ban công/sân hiên; Thảm; Thùng rác; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc
IVU_HOTEL_001611,ho-chi-minh,M Village Living Hoàng Văn Thụ,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-hoang-van-thu,IVU_ROOM_001289,Phòng Superior,626000.0,12 m²,,2.0,Hướng Garden view,12 m²; Phòng không hút thuốc; Hướng Garden view; 12 m²; Hướng Garden view; 16 m²; Hướng Garden view; 12 m²; Phòng không hút thuốc; Báo động trực quan; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Cách âm; Nước đóng chai miễn phí; Ban công/sân hiên; Thảm; Thùng rác; Bình chữa cháy; Két sắt trong phòng; Không hút thuốc
IVU_HOTEL_001611,ho-chi-minh,M Village Living Hoàng Văn Thụ,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-hoang-van-thu,IVU_ROOM_001290,Phòng Gia Đình,910500.0,16 m²,Ổ cắm điện gần giường,2.0,Hướng Garden view,12 m²; Phòng không hút thuốc; Hướng Garden view; 12 m²; Hướng Garden view; 16 m²; Hướng Garden view; 16 m²; Phòng không hút thuốc; Báo động trực quan; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Nước đóng chai miễn phí; Ban công/sân hiên; Thảm; Hành lang ngoài; Két sắt trong phòng; Không hút thuốc
IVU_HOTEL_001612,ho-chi-minh,5H Garden,https://www.ivivu.com/khach-san-ho-chi-minh/5h-garden,IVU_ROOM_000332,Căn Hộ 1 Phòng Ngủ có Ban Công,1001500.0,50 m²,Ổ cắm điện gần giường,2.0,Hướng Outdoor view,Hướng Outdoor view; 50 m²; Hướng Outdoor view; 50 m²; Phòng không hút thuốc; Áo choàng tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Đồ dùng làm bếp; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Thùng rác; Giá treo quần áo; Bình chữa cháy; Không hút thuốc
IVU_HOTEL_001613,ho-chi-minh,Tago Boutique,https://www.ivivu.com/khach-san-ho-chi-minh/g9-homestay-de-tham,,,,,,,,
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000333,Standard Double Room,3329500.0,20 m²,,2.0,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Phòng không hút thuốc; Tủ lạnh; Không hút thuốc
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000334,Deluxe Double Room,4661500.0,25 m²,,2.0,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Vòi sen; Tủ lạnh; Không hút thuốc
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000335,Phòng Tiêu chuẩn không có cửa sổ,4810500.0,20 m²,Giường cực dài,2.0,Hướng No Windows view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng No Windows view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tủ lạnh; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000336,Phòng Tiêu chuẩn có Cửa sổ,5550500.0,20 m²,Giường cực dài,2.0,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tủ lạnh; Ban công/sân hiên; Giường cực dài; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi cho em bé (theo yêu cầu); Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000337,Deluxe 1 King,9065500.0,25 m²,Giường cực dài,2.0,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Giường cực dài; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_000338,Deluxe 3 người,9250500.0,30 m²,,2.0,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Miễn phí sử dụng khu vực dịch vụ hành chánh; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_001291,Phòng Đôi Hướng Biển,841000.0,25 m²,Ổ cắm điện gần giường,2.0,Hướng Beach view,Hướng Beach view; 25 m²; Hướng Beach view; 30 m²; Hướng Outdoor view; 25 m²; Hướng City view; 40 m²; Hướng Beach view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Nhân viên chăm sóc khách hàng; Quạt; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Khu vực ăn uống riêng; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_001292,Phòng 3 người Hướng biển,940000.0,30 m²,Ổ cắm điện gần giường,2.0,Hướng Beach view,Hướng Beach view; 25 m²; Hướng Beach view; 30 m²; Hướng Outdoor view; 25 m²; Hướng City view; 40 m²; Hướng Beach view; 30 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Cửa sổ có thể mở ra; Khu vực ăn uống riêng; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001614,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien,IVU_ROOM_001293,Phòng Tiêu Chuẩn,1038500.0,25 m²,Ổ cắm điện gần giường,2.0,Hướng Outdoor view,Hướng Beach view; 25 m²; Hướng Beach view; 30 m²; Hướng Outdoor view; 25 m²; Hướng City view; 40 m²; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; TV; TV [màn hình phẳng]; Điều hòa; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh; Bàn làm việc; Khu vực ăn uống riêng; Thùng rác; Tủ quần áo; Giá treo quần áo; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
