Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,room_class,lr_room_class,lr_conf,is_misaligned
0.009705343,0.142857143,0.176470588,0.0073333,0.109589041,0.529411765,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0.8252613284509354,False
0.059502009,0.285714286,0.191176471,0.039186153,0.073059361,0.735294118,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.4807874212577987,False
0.032312614,0.0,0.205882353,0.020480642,0.260273973,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.5329662576943175,False
0.22009425,0.0,0.102941176,0.209443913,0.164383562,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,5,0.6027016332162629,False
0.011212301,0.142857143,0.397058824,0.004422775,0.212328767,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.5159852729831867,False
0.003720748,0.571428571,0.323529412,0.001974461,0.063013699,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,5,0.43234713682124093,False
0.115488674,0.571428571,0.735294118,0.025396947,0.139726027,0.735294118,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0.3924997702641454,False
0.002207303,0.142857143,0.279411765,0.001503113,0.157534247,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.6571538038721918,False
0.08321553,0.428571429,0.470588235,0.027119962,0.116438356,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,4,0.7259269952384705,False
0.052793348,0.428571429,0.044117647,0.073892943,0.017123288,0.352941176,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.8991569515735145,False
0.149292705,0.571428571,0.441176471,0.051232716,0.084931507,0.735294118,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,2,0.6334192277027866,False
0.0491241,0.571428571,0.176470588,0.034284613,0.035616438,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.7374270968948305,False
0.030962759,0.142857143,0.132352941,0.026302105,0.089041096,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.7206874343031459,False
0.026638631,0.142857143,0.426470588,0.009576849,0.226027397,0.558823529,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.6319583547130089,False
0.044318099,0.571428571,0.352941176,0.018476696,0.068493151,0.441176471,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,2,4,0.4364503824676641,False
0.046128387,0.142857143,0.323529412,0.020614016,0.178082192,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,2,3,0.4913560687491971,False
0.003431032,0.142857143,0.352941176,0.001703562,0.191780822,0.0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,5,5,0.5585858980046629,False
0.006404649,0.571428571,0.764705882,0.001364272,0.145205479,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,5,0,0.3269249263729175,False
0.003063481,0.142857143,0.132352941,0.003411819,0.089041096,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,5,0.7048494033773874,False
0.020152437,0.0,0.235294118,0.011788453,0.287671233,0.5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0.8469605098696352,False
0.004996366,0.142857143,0.147058824,0.004666181,0.095890411,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.7159912504395671,False
0.140076007,0.571428571,0.176470588,0.096470066,0.035616438,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0.7257765109259786,False
0.065402524,0.285714286,0.205882353,0.040842392,0.077625571,0.735294118,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.6770323769498732,False
0.027813202,0.142857143,0.132352941,0.023718014,0.089041096,0.617647059,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.7294556185138268,False
0.117019908,0.142857143,0.367647059,0.046733233,0.198630137,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,2,2,0.4980265107149427,False
0.00348728,0.142857143,0.588235294,0.001019544,0.301369863,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,4,4,0.8029577947748149,False
0.114742753,0.571428571,0.308823529,0.052664091,0.060273973,0.823529412,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,4,3,0.6320631965270559,False
0.108364663,0.285714286,0.794117647,0.022222156,0.260273973,0.764705882,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,4,4,0.6903385118867768,False
0.071177156,0.0,0.205882353,0.04439579,0.260273973,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,5,0,0.4385751440175947,False
0.68905124,0.571428571,0.308823529,0.31444078,0.060273973,0.794117647,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0.9924702464353017,False
0.011294261,0.142857143,0.676470588,0.002714258,0.342465753,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.47910735268071214,False
0.001891642,0.142857143,0.088235294,0.003139527,0.068493151,0.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.8487511704816278,False
0.017577047,0.857142857,0.338235294,0.007776105,0.043052838,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,0,0.34585382514720336,False
0.119548589,0.428571429,0.279411765,0.059267522,0.071917808,0.705882353,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0.5772365135798717,False
0.431852065,0.571428571,0.102941176,0.40991216,0.021917808,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.8370099750543851,False
0.01905954,0.285714286,0.323529412,0.008716365,0.114155251,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,5,0.3943677362088587,False
0.079364859,0.142857143,0.294117647,0.037955527,0.164383562,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.516434725020717,False
0.183784827,0.571428571,0.338235294,0.07831081,0.065753425,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.40874848717681483,False
0.144042011,0.571428571,0.191176471,0.093945486,0.038356164,0.5,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0.3931767003898908,False
0.079822689,0.285714286,0.647058824,0.019702561,0.214611872,0.794117647,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.8302847094741173,False
0.05103104,0.285714286,0.205882353,0.031998955,0.077625571,0.764705882,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.8348412854392399,False
0.021666678,0.285714286,0.176470588,0.01551148,0.068493151,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.6892074226489192,False
0.001818132,0.142857143,0.352941176,0.001041901,0.191780822,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.7488004168861551,False
0.028096727,0.571428571,0.044117647,0.040121896,0.010958904,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.875776173530316,False
0.004140189,0.142857143,0.352941176,0.00199448,0.191780822,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,3,0.5967388679573694,False
0.119740347,0.428571429,0.308823529,0.054942055,0.078767123,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.6507177388318316,False
0.015889642,0.142857143,0.176470588,0.011561617,0.109589041,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2,4,0.5105822450304673,False
0.11095914,0.428571429,0.426470588,0.039226165,0.106164384,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,4,0.7766078928361475,False
0.044773161,0.428571429,0.132352941,0.037633009,0.037671233,0.735294118,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,5,0,0.48424669762131695,False
0.016363126,0.142857143,0.338235294,0.007260945,0.184931507,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,0.3355638814374228,False
0.018509269,0.285714286,0.5,0.005840275,0.168949772,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.30694376054726413,False
0.47822134,0.571428571,0.323529412,0.21053312,0.063013699,0.5,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.9707942669877652,False
0.127262835,0.857142857,0.323529412,0.056275282,0.04109589,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.6214497354948607,False
0.003720748,0.142857143,0.308823529,0.002058932,0.171232877,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,4,0.3722348027882185,False
0.027071043,0.571428571,0.426470588,0.009728897,0.082191781,0.852941176,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0.8374665257129917,False
0.010509726,0.142857143,0.088235294,0.011978035,0.068493151,0.0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,5,0.6368121238125165,False
0.08910067,0.571428571,0.235294118,0.050358481,0.046575342,0.647058824,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0.45045421972287236,False
0.032281091,0.142857143,0.573529412,0.008923744,0.294520548,0.588235294,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,3,4,0.575012949369306,False
0.042637907,0.142857143,0.279411765,0.021406166,0.157534247,0.794117647,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.40626301969286177,False
0.002613771,0.142857143,0.117647059,0.003282072,0.082191781,0.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0.8578101885623638,False
0.069447505,0.285714286,0.794117647,0.014239648,0.260273973,0.764705882,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4,4,0.9496822619756647,False
0.017906667,0.0,0.102941176,0.018035673,0.164383562,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.6789785522866122,False
0.110224038,0.857142857,0.426470588,0.038967684,0.054794521,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.6489159326703262,False
0.037448952,0.428571429,0.5,0.011667506,0.123287671,0.5,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,3,3,0.9031992156363565,False
0.126932817,0.571428571,0.161764706,0.092647954,0.032876712,0.588235294,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.8536197514827251,False
0.129036048,0.571428571,0.323529412,0.057054668,0.063013699,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,1,0.4148658902570962,False
0.125225703,0.0,0.279411765,0.062062234,0.328767123,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.40106117972608246,False
0.00614226,0.142857143,0.352941176,0.002815792,0.191780822,0.0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.5585667756958433,False
0.006070912,0.142857143,0.352941176,0.002786523,0.191780822,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5,2,0.28943096042671745,False
0.077642593,0.285714286,0.279411765,0.038638166,0.100456621,0.735294118,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0.39778658884686957,False
0.085313485,0.428571429,0.352941176,0.035294265,0.089041096,0.794117647,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.5466695443190241,False
0.09114382,0.714285714,0.132352941,0.075678352,0.020547945,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.7861894879349546,False
0.008049357,0.142857143,0.235294118,0.005017922,0.136986301,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,2,0.7396283080590458,False
0.181528661,0.142857143,0.308823529,0.083105908,0.171232877,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.4228202215643282,False
0.083065232,0.571428571,0.176470588,0.057490775,0.035616438,0.588235294,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.8198397349355295,False
0.004860398,0.142857143,0.514705882,0.001593394,0.267123288,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.3380034578235434,False
0.087733596,0.142857143,0.338235294,0.037548908,0.184931507,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,4,0.37130026706053554,False
0.181073927,0.142857143,0.470588235,0.058813009,0.246575342,0.823529412,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,2,4,0.7658731560480703,False
0.077922797,0.285714286,0.5,0.024120219,0.168949772,0.411764706,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0.3774559244384086,False
1.0,0.142857143,0.338235294,0.424693488,0.184931507,0.852941176,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9974089538628572,False
0.084267072,0.571428571,0.352941176,0.034864994,0.068493151,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,4,0.47969939065395933,False
0.043773457,0.571428571,0.352941176,0.018253267,0.068493151,0.5,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.6499096174926369,False
0.124768038,0.571428571,0.426470588,0.044081738,0.082191781,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.6421627133492301,False
0.006155527,0.142857143,0.235294118,0.003958503,0.136986301,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,3,0.7790425213135954,False
0.156734427,0.571428571,0.308823529,0.071804399,0.060273973,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.6023823945397936,False
0.01079594,1.0,0.176470588,0.008078961,0.017123288,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7299614618621209,False
0.009089613,0.571428571,0.308823529,0.004506124,0.060273973,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0.6107744904092829,False
0.008107577,0.142857143,0.352941176,0.003622025,0.191780822,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,5,5,0.34453950725024807,False
0.059934421,0.142857143,0.941176471,0.010489136,0.465753425,0.529411765,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,4,4,0.8241988650187857,False
0.0200919,0.142857143,0.647058824,0.005000515,0.328767123,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,4,4,0.8582536410772446,False
0.024617221,0.142857143,0.235294118,0.014286079,0.136986301,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.5652410047193832,False
0.744816544,0.142857143,0.367647059,0.295966947,0.198630137,0.352941176,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9997100488344225,False
0.111996931,0.428571429,0.205882353,0.069514082,0.054794521,0.5,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5,5,0.43321497248821617,False
0.046501645,0.142857143,0.397058824,0.01758348,0.212328767,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.4117497696319562,False
0.409989988,0.0,0.294117647,0.194454686,0.342465753,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9479682028717424,False
0.030138217,0.428571429,0.279411765,0.015252857,0.071917808,0.705882353,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0.4104086419169514,False
0.017387226,0.571428571,0.397058824,0.006725634,0.076712329,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0.27085259744429363,False
0.022400984,0.285714286,0.382352941,0.008873628,0.132420091,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5034294065559695,False
0.045372832,0.285714286,0.235294118,0.025896883,0.086757991,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.5567575856175199,False
0.104238847,0.857142857,0.691176471,0.024239567,0.090019569,0.441176471,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.41298057972655366,False
0.027118367,0.0,0.279411765,0.013766255,0.328767123,0.588235294,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.5037789165309281,False
0.072128464,0.0,0.794117647,0.014789554,0.808219178,0.558823529,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,4,4,0.8358416013996572,False
0.049556513,0.285714286,0.308823529,0.022951422,0.109589041,0.529411765,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,3,0.8632016440879547,False
0.126642452,0.142857143,0.338235294,0.054060919,0.184931507,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,4,0.33414215625710325,False
0.113863675,0.285714286,0.176470588,0.078548223,0.068493151,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.5226313996753634,False
0.057988564,0.571428571,0.161764706,0.04273668,0.032876712,0.764705882,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,3,0.8813802657871311,False
0.006040643,0.142857143,0.205882353,0.004314286,0.123287671,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,5,0.4116628969966759,False
0.005625527,0.142857143,0.235294118,0.003662018,0.136986301,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,5,0,0.3763458997065801,False
0.028800695,0.428571429,0.5,0.00900667,0.123287671,0.352941176,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0.608570204049992,False
0.011998636,0.142857143,0.279411765,0.00632316,0.157534247,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5,0.5136015179457744,False
0.293401671,0.571428571,0.323529412,0.12929878,0.063013699,0.794117647,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.9128092719381168,False
0.208684449,0.0,1.0,0.034644185,1.0,0.852941176,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.9855620641550339,False
0.025425557,0.571428571,0.161764706,0.019163125,0.032876712,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.6853845008115861,False
0.0091023,0.142857143,0.441176471,0.003307366,0.232876712,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0.26147954377690275,False
0.01344465,0.142857143,0.147058824,0.011164455,0.095890411,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0.3931426243027866,False
0.106635011,0.428571429,0.941176471,0.018699716,0.226027397,0.764705882,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4,4,0.9545575452267528,False
0.028007805,0.142857143,0.352941176,0.011785711,0.191780822,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.40929819432403763,False
0.123035567,0.285714286,0.941176471,0.02158315,0.305936073,0.794117647,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,4,4,0.9463043169211343,False
0.002230161,0.428571429,0.25,0.00167268,0.065068493,0.029411765,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,2,3,0.8270704438778184,False
0.036324679,0.0,0.279411765,0.01829831,0.328767123,0.705882353,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.48797610125429874,False
0.037632157,0.285714286,0.294117647,0.018201635,0.105022831,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.5203622368558117,False
0.092485079,0.571428571,0.279411765,0.045944779,0.054794521,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4,4,0.36643447342271007,False
0.003383466,0.142857143,0.323529412,0.001826214,0.178082192,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2,4,0.6664265807263593,False
0.011323475,0.142857143,0.529411765,0.003441988,0.273972603,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.5249014188934706,False
0.100105577,0.571428571,0.205882353,0.062196783,0.04109589,0.823529412,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,3,0.7140017630769082,False
0.162692653,0.714285714,0.264705882,0.083873541,0.04109589,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.45738135869383,False
0.124854174,0.428571429,0.323529412,0.055216596,0.082191781,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.3242856434839964,False
0.004424466,0.142857143,0.661764706,0.001115718,0.335616438,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,4,0.824401768393853,False
0.645913273,0.0,0.308823529,0.294777978,0.356164384,0.323529412,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9994427042131983,False
0.003020897,0.142857143,0.705882353,0.000716838,0.356164384,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,2,0.44280291404496186,False
0.015406438,0.142857143,0.132352941,0.013538741,0.089041096,0.823529412,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9350058300189175,False
0.127096529,0.142857143,0.352941176,0.052434956,0.191780822,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4401014265975519,False
0.125226931,0.142857143,0.323529412,0.055380435,0.178082192,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.3286120444623413,False
0.167605226,0.857142857,0.279411765,0.082924696,0.035225049,0.588235294,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.4268498824948534,False
0.007382031,0.285714286,0.161764706,0.006100756,0.063926941,0.5,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,5,5,0.5598425585439303,False
0.050805321,0.142857143,0.941176471,0.00888412,0.465753425,0.735294118,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4,4,0.980044365220611,False
0.02123347,0.0,0.205882353,0.013663133,0.260273973,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.5589054065198387,False
0.004862318,0.142857143,0.279411765,0.002810115,0.157534247,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0.3124538815614852,False
0.030092675,0.0,0.352941176,0.012640989,0.397260274,0.558823529,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4,4,0.6059216114702294,False
0.120218691,0.142857143,0.323529412,0.053179149,0.178082192,0.823529412,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,2,4,0.7333114404266887,False
0.07550458,0.428571429,0.308823529,0.034778862,0.078767123,0.676470588,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.5646978751307752,False
0.037059781,0.142857143,0.132352941,0.031304476,0.089041096,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.6798441179406092,False
0.031611379,0.0,0.441176471,0.011002297,0.479452055,0.529411765,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,4,4,0.8368871120890785,False
0.077946242,0.428571429,0.338235294,0.033395383,0.085616438,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.31302613246832917,False
0.005022311,0.142857143,0.132352941,0.005018964,0.089041096,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,3,0.7148705634145109,False
0.626012094,0.142857143,0.323529412,0.275492031,0.178082192,0.676470588,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0.927038711919599,False
0.005454724,0.142857143,0.323529412,0.0027366,0.178082192,0.0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,5,1,0.47814153836548196,False
0.068018908,0.142857143,0.294117647,0.032584998,0.164383562,0.470588235,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,3,3,0.8715823881362299,False
0.109229489,0.857142857,0.205882353,0.067811147,0.025440313,0.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,5,0.527925716752634,False
0.430101121,0.714285714,0.294117647,0.203974155,0.0456621,0.794117647,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9483744609180739,False
0.032917265,0.285714286,0.132352941,0.027905702,0.054794521,0.470588235,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,3,0.8680537677314478,False
0.023873739,0.142857143,0.279411765,0.012168999,0.157534247,0.029411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.628354974615486,False
0.062459713,0.285714286,0.279411765,0.031163984,0.100456621,0.823529412,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,4,4,0.592319036275172,False
0.692381485,0.428571429,0.455882353,0.230481718,0.113013699,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9969303438835453,False
0.001297386,0.142857143,0.25,0.001173567,0.143835616,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0.4152243100317011,False
0.582374267,0.142857143,0.382352941,0.224234514,0.205479452,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9915914590206029,False
0.125661178,0.571428571,0.647058824,0.030985176,0.123287671,0.823529412,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,4,4,0.681373041781544,False
0.741034427,0.571428571,0.279411765,0.365210667,0.054794521,0.735294118,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.9588475515204925,False
0.002306758,0.142857143,0.176470588,0.002274755,0.109589041,0.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,3,3,0.8811613463755904,False
0.119592263,0.285714286,0.294117647,0.056996895,0.105022831,0.441176471,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,2,2,0.4419836176272771,False
0.010070827,0.142857143,0.176470588,0.007583188,0.109589041,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5,0.6499688441011302,False
0.087107246,0.571428571,0.205882353,0.05419831,0.04109589,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,5,0.4754114398307641,False
0.035243647,0.0,0.323529412,0.015829814,0.369863014,0.941176471,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,4,0.5919995394272322,False
0.177113077,0.428571429,0.323529412,0.078186108,0.082191781,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,0.32429358499799604,False
0.21383881,0.857142857,0.852941176,0.041096353,0.111545988,0.735294118,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.8452190647681564,False
0.05064903,0.285714286,0.176470588,0.035327235,0.068493151,0.558823529,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,5,5,0.5118107826386888,False
0.002990818,1.0,0.176470588,0.002742459,0.017123288,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.5200894115508489,False
0.004896911,0.428571429,0.573529412,0.001434522,0.140410959,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,3,0.44143190163768176,False
0.011473704,0.428571429,0.794117647,0.002348329,0.191780822,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5360059133515785,False
